id	incident_key	option_key	value
27295927	sw_resupply_general_governor_vik_reg_grianan_aileach	VAR_CHANCE	100
27295928	sw_resupply_general_governor_vik_reg_grianan_aileach	GEN_CND_OWNS	
27295929	sw_resupply_general_governor_vik_reg_guvan	GEN_TARGET_REGION	
27295930	sw_resupply_general_governor_vik_reg_guvan	GEN_CND_REGION	vik_reg_guvan
27295931	sw_resupply_general_governor_vik_reg_guvan	VAR_CHANCE	100
27295932	sw_resupply_general_governor_vik_reg_guvan	GEN_CND_OWNS	
27295933	sw_resupply_general_governor_vik_reg_haestingas	GEN_TARGET_REGION	
27295934	sw_resupply_general_governor_vik_reg_haestingas	GEN_CND_REGION	vik_reg_haestingas
27295935	sw_resupply_general_governor_vik_reg_haestingas	VAR_CHANCE	100
27295936	sw_resupply_general_governor_vik_reg_haestingas	GEN_CND_OWNS	
27295937	sw_resupply_general_governor_vik_reg_hlymrekr	GEN_TARGET_REGION	
27295938	sw_resupply_general_governor_vik_reg_hlymrekr	GEN_CND_REGION	vik_reg_hlymrekr
27295939	sw_resupply_general_governor_vik_reg_hlymrekr	VAR_CHANCE	100
27295940	sw_resupply_general_governor_vik_reg_hlymrekr	GEN_CND_OWNS	
27295941	sw_resupply_general_governor_vik_reg_inis_faithlenn	GEN_TARGET_REGION	
27295942	sw_resupply_general_governor_vik_reg_inis_faithlenn	GEN_CND_REGION	vik_reg_inis_faithlenn
27295943	sw_resupply_general_governor_vik_reg_inis_faithlenn	VAR_CHANCE	100
27295944	sw_resupply_general_governor_vik_reg_inis_faithlenn	GEN_CND_OWNS	
27295945	sw_resupply_general_governor_vik_reg_ioua	GEN_TARGET_REGION	
27295946	sw_resupply_general_governor_vik_reg_ioua	GEN_CND_REGION	vik_reg_ioua
27295947	sw_resupply_general_governor_vik_reg_ioua	VAR_CHANCE	100
27295948	sw_resupply_general_governor_vik_reg_ioua	GEN_CND_OWNS	
27295949	sw_resupply_general_governor_vik_reg_lindcylne	GEN_TARGET_REGION	
27295950	sw_resupply_general_governor_vik_reg_lindcylne	GEN_CND_REGION	vik_reg_lindcylne
27295951	sw_resupply_general_governor_vik_reg_lindcylne	VAR_CHANCE	100
27295952	sw_resupply_general_governor_vik_reg_lindcylne	GEN_CND_OWNS	
27295953	sw_resupply_general_governor_vik_reg_loidis	GEN_TARGET_REGION	
27295954	sw_resupply_general_governor_vik_reg_loidis	GEN_CND_REGION	vik_reg_loidis
27295955	sw_resupply_general_governor_vik_reg_loidis	VAR_CHANCE	100
27295956	sw_resupply_general_governor_vik_reg_loidis	GEN_CND_OWNS	
27295957	sw_resupply_general_governor_vik_reg_lunden	GEN_TARGET_REGION	
27295958	sw_resupply_general_governor_vik_reg_lunden	GEN_CND_REGION	vik_reg_lunden
27295959	sw_resupply_general_governor_vik_reg_lunden	VAR_CHANCE	100
27295960	sw_resupply_general_governor_vik_reg_lunden	GEN_CND_OWNS	
27295961	sw_resupply_general_governor_vik_reg_mameceaster	GEN_TARGET_REGION	
27295962	sw_resupply_general_governor_vik_reg_mameceaster	GEN_CND_REGION	vik_reg_mameceaster
27295963	sw_resupply_general_governor_vik_reg_mameceaster	VAR_CHANCE	100
27295964	sw_resupply_general_governor_vik_reg_mameceaster	GEN_CND_OWNS	
27295965	sw_resupply_general_governor_vik_reg_nas	GEN_TARGET_REGION	
27295966	sw_resupply_general_governor_vik_reg_nas	GEN_CND_REGION	vik_reg_nas
27295967	sw_resupply_general_governor_vik_reg_nas	VAR_CHANCE	100
27295968	sw_resupply_general_governor_vik_reg_nas	GEN_CND_OWNS	
27295969	sw_resupply_general_governor_vik_reg_northhamtun	GEN_TARGET_REGION	
27295970	sw_resupply_general_governor_vik_reg_northhamtun	GEN_CND_REGION	vik_reg_northhamtun
27295971	sw_resupply_general_governor_vik_reg_northhamtun	VAR_CHANCE	100
27295972	sw_resupply_general_governor_vik_reg_northhamtun	GEN_CND_OWNS	
27295973	sw_resupply_general_governor_vik_reg_northwic	GEN_TARGET_REGION	
27295974	sw_resupply_general_governor_vik_reg_northwic	GEN_CND_REGION	vik_reg_northwic
27295975	sw_resupply_general_governor_vik_reg_northwic	VAR_CHANCE	100
27295976	sw_resupply_general_governor_vik_reg_northwic	GEN_CND_OWNS	
27295977	sw_resupply_general_governor_vik_reg_rath_cruachan	GEN_TARGET_REGION	
27295978	sw_resupply_general_governor_vik_reg_rath_cruachan	GEN_CND_REGION	vik_reg_rath_cruachan
27295979	sw_resupply_general_governor_vik_reg_rath_cruachan	VAR_CHANCE	100
27295980	sw_resupply_general_governor_vik_reg_rath_cruachan	GEN_CND_OWNS	
27295981	sw_resupply_general_governor_vik_reg_rendlesham	GEN_TARGET_REGION	
27295982	sw_resupply_general_governor_vik_reg_rendlesham	GEN_CND_REGION	vik_reg_rendlesham
27295983	sw_resupply_general_governor_vik_reg_rendlesham	VAR_CHANCE	100
27295984	sw_resupply_general_governor_vik_reg_rendlesham	GEN_CND_OWNS	
27295985	sw_resupply_general_governor_vik_reg_scoan	GEN_TARGET_REGION	
27295986	sw_resupply_general_governor_vik_reg_scoan	GEN_CND_REGION	vik_reg_scoan
27295987	sw_resupply_general_governor_vik_reg_scoan	VAR_CHANCE	100
27295988	sw_resupply_general_governor_vik_reg_scoan	GEN_CND_OWNS	
27295989	sw_resupply_general_governor_vik_reg_seolesigge	GEN_TARGET_REGION	
27295990	sw_resupply_general_governor_vik_reg_seolesigge	GEN_CND_REGION	vik_reg_seolesigge
27295991	sw_resupply_general_governor_vik_reg_seolesigge	VAR_CHANCE	100
27295992	sw_resupply_general_governor_vik_reg_seolesigge	GEN_CND_OWNS	
27295993	sw_resupply_general_governor_vik_reg_snotingaham	GEN_TARGET_REGION	
27295994	sw_resupply_general_governor_vik_reg_snotingaham	GEN_CND_REGION	vik_reg_snotingaham
27295995	sw_resupply_general_governor_vik_reg_snotingaham	VAR_CHANCE	100
27295996	sw_resupply_general_governor_vik_reg_snotingaham	GEN_CND_OWNS	
27295997	sw_resupply_general_governor_vik_reg_steanford	GEN_TARGET_REGION	
27295998	sw_resupply_general_governor_vik_reg_steanford	GEN_CND_REGION	vik_reg_steanford
27295999	sw_resupply_general_governor_vik_reg_steanford	VAR_CHANCE	100
27296000	sw_resupply_general_governor_vik_reg_steanford	GEN_CND_OWNS	
27296001	sw_resupply_general_governor_vik_reg_tamworthige	GEN_TARGET_REGION	
27296002	sw_resupply_general_governor_vik_reg_tamworthige	GEN_CND_REGION	vik_reg_tamworthige
27296003	sw_resupply_general_governor_vik_reg_tamworthige	VAR_CHANCE	100
27296004	sw_resupply_general_governor_vik_reg_tamworthige	GEN_CND_OWNS	
27296005	sw_resupply_general_governor_vik_reg_tintagol	GEN_TARGET_REGION	
27296006	sw_resupply_general_governor_vik_reg_tintagol	GEN_CND_REGION	vik_reg_tintagol
27296007	sw_resupply_general_governor_vik_reg_tintagol	VAR_CHANCE	100
27296008	sw_resupply_general_governor_vik_reg_tintagol	GEN_CND_OWNS	
27296009	sw_resupply_general_governor_vik_reg_tor_in_duine	GEN_TARGET_REGION	
27296010	sw_resupply_general_governor_vik_reg_tor_in_duine	GEN_CND_REGION	vik_reg_tor_in_duine
27296011	sw_resupply_general_governor_vik_reg_tor_in_duine	VAR_CHANCE	100
27296012	sw_resupply_general_governor_vik_reg_tor_in_duine	GEN_CND_OWNS	
27296013	sw_resupply_general_governor_vik_reg_vedrafjordr	GEN_TARGET_REGION	
27296014	sw_resupply_general_governor_vik_reg_vedrafjordr	GEN_CND_REGION	vik_reg_vedrafjordr
27296015	sw_resupply_general_governor_vik_reg_vedrafjordr	VAR_CHANCE	100
27296016	sw_resupply_general_governor_vik_reg_vedrafjordr	GEN_CND_OWNS	
27296017	sw_resupply_general_governor_vik_reg_veisafjordr	GEN_TARGET_REGION	
27296018	sw_resupply_general_governor_vik_reg_veisafjordr	GEN_CND_REGION	vik_reg_veisafjordr
27296019	sw_resupply_general_governor_vik_reg_veisafjordr	VAR_CHANCE	100
27296020	sw_resupply_general_governor_vik_reg_veisafjordr	GEN_CND_OWNS	
27296021	sw_resupply_general_governor_vik_reg_waerincwicum	GEN_TARGET_REGION	
27296022	sw_resupply_general_governor_vik_reg_waerincwicum	GEN_CND_REGION	vik_reg_waerincwicum
27296023	sw_resupply_general_governor_vik_reg_waerincwicum	VAR_CHANCE	100
27296024	sw_resupply_general_governor_vik_reg_waerincwicum	GEN_CND_OWNS	
27296025	sw_resupply_general_governor_vik_reg_werham	GEN_TARGET_REGION	
27296026	sw_resupply_general_governor_vik_reg_werham	GEN_CND_REGION	vik_reg_werham
27296027	sw_resupply_general_governor_vik_reg_werham	VAR_CHANCE	100
27296028	sw_resupply_general_governor_vik_reg_werham	GEN_CND_OWNS	
27296029	sw_resupply_general_governor_vik_reg_wintanceaster	GEN_TARGET_REGION	
27296030	sw_resupply_general_governor_vik_reg_wintanceaster	GEN_CND_REGION	vik_reg_wintanceaster
27296031	sw_resupply_general_governor_vik_reg_wintanceaster	VAR_CHANCE	100
27296032	sw_resupply_general_governor_vik_reg_wintanceaster	GEN_CND_OWNS	
27296033	sw_resupply_general_warehouse_vik_reg_aberffro	GEN_TARGET_REGION	
27296034	sw_resupply_general_warehouse_vik_reg_aberffro	GEN_CND_REGION	vik_reg_aberffro
27296035	sw_resupply_general_warehouse_vik_reg_aberffro	VAR_CHANCE	100
27296036	sw_resupply_general_warehouse_vik_reg_aberffro	GEN_CND_OWNS	
27296037	sw_resupply_general_warehouse_vik_reg_aberteifi	GEN_TARGET_REGION	
27296038	sw_resupply_general_warehouse_vik_reg_aberteifi	GEN_CND_REGION	vik_reg_aberteifi
27296039	sw_resupply_general_warehouse_vik_reg_aberteifi	VAR_CHANCE	100
27296040	sw_resupply_general_warehouse_vik_reg_aberteifi	GEN_CND_OWNS	
27296041	sw_resupply_general_warehouse_vik_reg_achadh_bo	GEN_TARGET_REGION	
27296042	sw_resupply_general_warehouse_vik_reg_achadh_bo	GEN_CND_REGION	vik_reg_achadh_bo
27296043	sw_resupply_general_warehouse_vik_reg_achadh_bo	VAR_CHANCE	100
27296044	sw_resupply_general_warehouse_vik_reg_achadh_bo	GEN_CND_OWNS	
27296045	sw_resupply_general_warehouse_vik_reg_aethelingaeg	GEN_TARGET_REGION	
27296046	sw_resupply_general_warehouse_vik_reg_aethelingaeg	GEN_CND_REGION	vik_reg_aethelingaeg
27296047	sw_resupply_general_warehouse_vik_reg_aethelingaeg	VAR_CHANCE	100
27296048	sw_resupply_general_warehouse_vik_reg_aethelingaeg	GEN_CND_OWNS	
27296049	sw_resupply_general_warehouse_vik_reg_airchardan	GEN_TARGET_REGION	
27296050	sw_resupply_general_warehouse_vik_reg_airchardan	GEN_CND_REGION	vik_reg_airchardan
27296051	sw_resupply_general_warehouse_vik_reg_airchardan	VAR_CHANCE	100
27296052	sw_resupply_general_warehouse_vik_reg_airchardan	GEN_CND_OWNS	
27296053	sw_resupply_general_warehouse_vik_reg_bebbanburg	GEN_TARGET_REGION	
27296054	sw_resupply_general_warehouse_vik_reg_bebbanburg	GEN_CND_REGION	vik_reg_bebbanburg
27296055	sw_resupply_general_warehouse_vik_reg_bebbanburg	VAR_CHANCE	100
27296056	sw_resupply_general_warehouse_vik_reg_bebbanburg	GEN_CND_OWNS	
27296057	sw_resupply_general_warehouse_vik_reg_blascona	GEN_TARGET_REGION	
27296058	sw_resupply_general_warehouse_vik_reg_blascona	GEN_CND_REGION	vik_reg_blascona
27296059	sw_resupply_general_warehouse_vik_reg_blascona	VAR_CHANCE	100
27296060	sw_resupply_general_warehouse_vik_reg_blascona	GEN_CND_OWNS	
27296061	sw_resupply_general_warehouse_vik_reg_bornais	GEN_TARGET_REGION	
27296062	sw_resupply_general_warehouse_vik_reg_bornais	GEN_CND_REGION	vik_reg_bornais
27296063	sw_resupply_general_warehouse_vik_reg_bornais	VAR_CHANCE	100
27296064	sw_resupply_general_warehouse_vik_reg_bornais	GEN_CND_OWNS	
27296065	sw_resupply_general_warehouse_vik_reg_cair_gwent	GEN_TARGET_REGION	
27296066	sw_resupply_general_warehouse_vik_reg_cair_gwent	GEN_CND_REGION	vik_reg_cair_gwent
27296067	sw_resupply_general_warehouse_vik_reg_cair_gwent	VAR_CHANCE	100
27296068	sw_resupply_general_warehouse_vik_reg_cair_gwent	GEN_CND_OWNS	
27296069	sw_resupply_general_warehouse_vik_reg_caisil	GEN_TARGET_REGION	
27296070	sw_resupply_general_warehouse_vik_reg_caisil	GEN_CND_REGION	vik_reg_caisil
27296071	sw_resupply_general_warehouse_vik_reg_caisil	VAR_CHANCE	100
27296072	sw_resupply_general_warehouse_vik_reg_caisil	GEN_CND_OWNS	
27296073	sw_resupply_general_warehouse_vik_reg_cantwaraburg	GEN_TARGET_REGION	
27296074	sw_resupply_general_warehouse_vik_reg_cantwaraburg	GEN_CND_REGION	vik_reg_cantwaraburg
27296075	sw_resupply_general_warehouse_vik_reg_cantwaraburg	VAR_CHANCE	100
27296076	sw_resupply_general_warehouse_vik_reg_cantwaraburg	GEN_CND_OWNS	
27296077	sw_resupply_general_warehouse_vik_reg_carleol	GEN_TARGET_REGION	
27296078	sw_resupply_general_warehouse_vik_reg_carleol	GEN_CND_REGION	vik_reg_carleol
27296079	sw_resupply_general_warehouse_vik_reg_carleol	VAR_CHANCE	100
27296080	sw_resupply_general_warehouse_vik_reg_carleol	GEN_CND_OWNS	
27296081	sw_resupply_general_warehouse_vik_reg_casteltoun	GEN_TARGET_REGION	
27296082	sw_resupply_general_warehouse_vik_reg_casteltoun	GEN_CND_REGION	vik_reg_casteltoun
27296083	sw_resupply_general_warehouse_vik_reg_casteltoun	VAR_CHANCE	100
27296084	sw_resupply_general_warehouse_vik_reg_casteltoun	GEN_CND_OWNS	
27296085	sw_resupply_general_warehouse_vik_reg_cathair_commain	GEN_TARGET_REGION	
27296086	sw_resupply_general_warehouse_vik_reg_cathair_commain	GEN_CND_REGION	vik_reg_cathair_commain
27296087	sw_resupply_general_warehouse_vik_reg_cathair_commain	VAR_CHANCE	100
27296088	sw_resupply_general_warehouse_vik_reg_cathair_commain	GEN_CND_OWNS	
27296089	sw_resupply_general_warehouse_vik_reg_ceaster	GEN_TARGET_REGION	
27296090	sw_resupply_general_warehouse_vik_reg_ceaster	GEN_CND_REGION	vik_reg_ceaster
27296091	sw_resupply_general_warehouse_vik_reg_ceaster	VAR_CHANCE	100
27296092	sw_resupply_general_warehouse_vik_reg_ceaster	GEN_CND_OWNS	
27296093	sw_resupply_general_warehouse_vik_reg_cetretha	GEN_TARGET_REGION	
27296094	sw_resupply_general_warehouse_vik_reg_cetretha	GEN_CND_REGION	vik_reg_cetretha
27296095	sw_resupply_general_warehouse_vik_reg_cetretha	VAR_CHANCE	100
27296096	sw_resupply_general_warehouse_vik_reg_cetretha	GEN_CND_OWNS	
27296097	sw_resupply_general_warehouse_vik_reg_cippanhamm	GEN_TARGET_REGION	
27296098	sw_resupply_general_warehouse_vik_reg_cippanhamm	GEN_CND_REGION	vik_reg_cippanhamm
27296099	sw_resupply_general_warehouse_vik_reg_cippanhamm	VAR_CHANCE	100
27296100	sw_resupply_general_warehouse_vik_reg_cippanhamm	GEN_CND_OWNS	
27296101	sw_resupply_general_warehouse_vik_reg_colneceaster	GEN_TARGET_REGION	
27296102	sw_resupply_general_warehouse_vik_reg_colneceaster	GEN_CND_REGION	vik_reg_colneceaster
27296103	sw_resupply_general_warehouse_vik_reg_colneceaster	VAR_CHANCE	100
27296104	sw_resupply_general_warehouse_vik_reg_colneceaster	GEN_CND_OWNS	
27296105	sw_resupply_general_warehouse_vik_reg_corcach	GEN_TARGET_REGION	
27296106	sw_resupply_general_warehouse_vik_reg_corcach	GEN_CND_REGION	vik_reg_corcach
27296107	sw_resupply_general_warehouse_vik_reg_corcach	VAR_CHANCE	100
27296108	sw_resupply_general_warehouse_vik_reg_corcach	GEN_CND_OWNS	
27296109	sw_resupply_general_warehouse_vik_reg_dinefwr	GEN_TARGET_REGION	
27296110	sw_resupply_general_warehouse_vik_reg_dinefwr	GEN_CND_REGION	vik_reg_dinefwr
27296111	sw_resupply_general_warehouse_vik_reg_dinefwr	VAR_CHANCE	100
27296112	sw_resupply_general_warehouse_vik_reg_dinefwr	GEN_CND_OWNS	
27296113	sw_resupply_general_warehouse_vik_reg_doreceaster	GEN_TARGET_REGION	
27296114	sw_resupply_general_warehouse_vik_reg_doreceaster	GEN_CND_REGION	vik_reg_doreceaster
27296115	sw_resupply_general_warehouse_vik_reg_doreceaster	VAR_CHANCE	100
27296116	sw_resupply_general_warehouse_vik_reg_doreceaster	GEN_CND_OWNS	
27296117	sw_resupply_general_warehouse_vik_reg_druim_da_ethiar	GEN_TARGET_REGION	
27296118	sw_resupply_general_warehouse_vik_reg_druim_da_ethiar	GEN_CND_REGION	vik_reg_druim_da_ethiar
27296119	sw_resupply_general_warehouse_vik_reg_druim_da_ethiar	VAR_CHANCE	100
27296120	sw_resupply_general_warehouse_vik_reg_druim_da_ethiar	GEN_CND_OWNS	
27296121	sw_resupply_general_warehouse_vik_reg_dun_att	GEN_TARGET_REGION	
27296122	sw_resupply_general_warehouse_vik_reg_dun_att	GEN_CND_REGION	vik_reg_dun_att
27296123	sw_resupply_general_warehouse_vik_reg_dun_att	VAR_CHANCE	100
27296124	sw_resupply_general_warehouse_vik_reg_dun_att	GEN_CND_OWNS	
27296125	sw_resupply_general_warehouse_vik_reg_dun_foither	GEN_TARGET_REGION	
27296126	sw_resupply_general_warehouse_vik_reg_dun_foither	GEN_CND_REGION	vik_reg_dun_foither
27296127	sw_resupply_general_warehouse_vik_reg_dun_foither	VAR_CHANCE	100
27296128	sw_resupply_general_warehouse_vik_reg_dun_foither	GEN_CND_OWNS	
27296129	sw_resupply_general_warehouse_vik_reg_dun_patraic	GEN_TARGET_REGION	
27296130	sw_resupply_general_warehouse_vik_reg_dun_patraic	GEN_CND_REGION	vik_reg_dun_patraic
27296131	sw_resupply_general_warehouse_vik_reg_dun_patraic	VAR_CHANCE	100
27296132	sw_resupply_general_warehouse_vik_reg_dun_patraic	GEN_CND_OWNS	
27296133	sw_resupply_general_warehouse_vik_reg_dun_sebuirgi	GEN_TARGET_REGION	
27296134	sw_resupply_general_warehouse_vik_reg_dun_sebuirgi	GEN_CND_REGION	vik_reg_dun_sebuirgi
27296135	sw_resupply_general_warehouse_vik_reg_dun_sebuirgi	VAR_CHANCE	100
27296136	sw_resupply_general_warehouse_vik_reg_dun_sebuirgi	GEN_CND_OWNS	
27296137	sw_resupply_general_warehouse_vik_reg_dyflin	GEN_TARGET_REGION	
27296138	sw_resupply_general_warehouse_vik_reg_dyflin	GEN_CND_REGION	vik_reg_dyflin
27296139	sw_resupply_general_warehouse_vik_reg_dyflin	VAR_CHANCE	100
27296140	sw_resupply_general_warehouse_vik_reg_dyflin	GEN_CND_OWNS	
27296141	sw_resupply_general_warehouse_vik_reg_eidenburg	GEN_TARGET_REGION	
27296142	sw_resupply_general_warehouse_vik_reg_eidenburg	GEN_CND_REGION	vik_reg_eidenburg
27296143	sw_resupply_general_warehouse_vik_reg_eidenburg	VAR_CHANCE	100
27296144	sw_resupply_general_warehouse_vik_reg_eidenburg	GEN_CND_OWNS	
27296145	sw_resupply_general_warehouse_vik_reg_eoferwic	GEN_TARGET_REGION	
27296146	sw_resupply_general_warehouse_vik_reg_eoferwic	GEN_CND_REGION	vik_reg_eoferwic
27296147	sw_resupply_general_warehouse_vik_reg_eoferwic	VAR_CHANCE	100
27296148	sw_resupply_general_warehouse_vik_reg_eoferwic	GEN_CND_OWNS	
27296149	sw_resupply_general_warehouse_vik_reg_exanceaster	GEN_TARGET_REGION	
27296150	sw_resupply_general_warehouse_vik_reg_exanceaster	GEN_CND_REGION	vik_reg_exanceaster
27296151	sw_resupply_general_warehouse_vik_reg_exanceaster	VAR_CHANCE	100
27296152	sw_resupply_general_warehouse_vik_reg_exanceaster	GEN_CND_OWNS	
27296153	sw_resupply_general_warehouse_vik_reg_gleawceaster	GEN_TARGET_REGION	
27296154	sw_resupply_general_warehouse_vik_reg_gleawceaster	GEN_CND_REGION	vik_reg_gleawceaster
27296155	sw_resupply_general_warehouse_vik_reg_gleawceaster	VAR_CHANCE	100
27296156	sw_resupply_general_warehouse_vik_reg_gleawceaster	GEN_CND_OWNS	
27296157	sw_resupply_general_warehouse_vik_reg_grantabrycg	GEN_TARGET_REGION	
27296158	sw_resupply_general_warehouse_vik_reg_grantabrycg	GEN_CND_REGION	vik_reg_grantabrycg
27296159	sw_resupply_general_warehouse_vik_reg_grantabrycg	VAR_CHANCE	100
27296160	sw_resupply_general_warehouse_vik_reg_grantabrycg	GEN_CND_OWNS	
27296161	sw_resupply_general_warehouse_vik_reg_grianan_aileach	GEN_TARGET_REGION	
27296162	sw_resupply_general_warehouse_vik_reg_grianan_aileach	GEN_CND_REGION	vik_reg_grianan_aileach
27296163	sw_resupply_general_warehouse_vik_reg_grianan_aileach	VAR_CHANCE	100
27296164	sw_resupply_general_warehouse_vik_reg_grianan_aileach	GEN_CND_OWNS	
27296165	sw_resupply_general_warehouse_vik_reg_guvan	GEN_TARGET_REGION	
27296166	sw_resupply_general_warehouse_vik_reg_guvan	GEN_CND_REGION	vik_reg_guvan
27296167	sw_resupply_general_warehouse_vik_reg_guvan	VAR_CHANCE	100
27296168	sw_resupply_general_warehouse_vik_reg_guvan	GEN_CND_OWNS	
27296169	sw_resupply_general_warehouse_vik_reg_haestingas	GEN_TARGET_REGION	
27296170	sw_resupply_general_warehouse_vik_reg_haestingas	GEN_CND_REGION	vik_reg_haestingas
27296171	sw_resupply_general_warehouse_vik_reg_haestingas	VAR_CHANCE	100
27296172	sw_resupply_general_warehouse_vik_reg_haestingas	GEN_CND_OWNS	
27296173	sw_resupply_general_warehouse_vik_reg_hlymrekr	GEN_TARGET_REGION	
27296174	sw_resupply_general_warehouse_vik_reg_hlymrekr	GEN_CND_REGION	vik_reg_hlymrekr
27296175	sw_resupply_general_warehouse_vik_reg_hlymrekr	VAR_CHANCE	100
27296176	sw_resupply_general_warehouse_vik_reg_hlymrekr	GEN_CND_OWNS	
27296177	sw_resupply_general_warehouse_vik_reg_inis_faithlenn	GEN_TARGET_REGION	
27296178	sw_resupply_general_warehouse_vik_reg_inis_faithlenn	GEN_CND_REGION	vik_reg_inis_faithlenn
27296179	sw_resupply_general_warehouse_vik_reg_inis_faithlenn	VAR_CHANCE	100
27296180	sw_resupply_general_warehouse_vik_reg_inis_faithlenn	GEN_CND_OWNS	
27296181	sw_resupply_general_warehouse_vik_reg_ioua	GEN_TARGET_REGION	
27296182	sw_resupply_general_warehouse_vik_reg_ioua	GEN_CND_REGION	vik_reg_ioua
27296183	sw_resupply_general_warehouse_vik_reg_ioua	VAR_CHANCE	100
27296184	sw_resupply_general_warehouse_vik_reg_ioua	GEN_CND_OWNS	
27296185	sw_resupply_general_warehouse_vik_reg_lindcylne	GEN_TARGET_REGION	
27296186	sw_resupply_general_warehouse_vik_reg_lindcylne	GEN_CND_REGION	vik_reg_lindcylne
27296187	sw_resupply_general_warehouse_vik_reg_lindcylne	VAR_CHANCE	100
27296188	sw_resupply_general_warehouse_vik_reg_lindcylne	GEN_CND_OWNS	
27296189	sw_resupply_general_warehouse_vik_reg_loidis	GEN_TARGET_REGION	
27296190	sw_resupply_general_warehouse_vik_reg_loidis	GEN_CND_REGION	vik_reg_loidis
27296191	sw_resupply_general_warehouse_vik_reg_loidis	VAR_CHANCE	100
27296192	sw_resupply_general_warehouse_vik_reg_loidis	GEN_CND_OWNS	
27296193	sw_resupply_general_warehouse_vik_reg_lunden	GEN_TARGET_REGION	
27296194	sw_resupply_general_warehouse_vik_reg_lunden	GEN_CND_REGION	vik_reg_lunden
27296195	sw_resupply_general_warehouse_vik_reg_lunden	VAR_CHANCE	100
27296196	sw_resupply_general_warehouse_vik_reg_lunden	GEN_CND_OWNS	
27296197	sw_resupply_general_warehouse_vik_reg_mameceaster	GEN_TARGET_REGION	
27296198	sw_resupply_general_warehouse_vik_reg_mameceaster	GEN_CND_REGION	vik_reg_mameceaster
27296199	sw_resupply_general_warehouse_vik_reg_mameceaster	VAR_CHANCE	100
27296200	sw_resupply_general_warehouse_vik_reg_mameceaster	GEN_CND_OWNS	
27296201	sw_resupply_general_warehouse_vik_reg_nas	GEN_TARGET_REGION	
27296202	sw_resupply_general_warehouse_vik_reg_nas	GEN_CND_REGION	vik_reg_nas
27296203	sw_resupply_general_warehouse_vik_reg_nas	VAR_CHANCE	100
27296204	sw_resupply_general_warehouse_vik_reg_nas	GEN_CND_OWNS	
27296205	sw_resupply_general_warehouse_vik_reg_northhamtun	GEN_TARGET_REGION	
27296206	sw_resupply_general_warehouse_vik_reg_northhamtun	GEN_CND_REGION	vik_reg_northhamtun
27296207	sw_resupply_general_warehouse_vik_reg_northhamtun	VAR_CHANCE	100
27296208	sw_resupply_general_warehouse_vik_reg_northhamtun	GEN_CND_OWNS	
27296209	sw_resupply_general_warehouse_vik_reg_northwic	GEN_TARGET_REGION	
27296210	sw_resupply_general_warehouse_vik_reg_northwic	GEN_CND_REGION	vik_reg_northwic
27296211	sw_resupply_general_warehouse_vik_reg_northwic	VAR_CHANCE	100
27296212	sw_resupply_general_warehouse_vik_reg_northwic	GEN_CND_OWNS	
27296213	sw_resupply_general_warehouse_vik_reg_rath_cruachan	GEN_TARGET_REGION	
27296214	sw_resupply_general_warehouse_vik_reg_rath_cruachan	GEN_CND_REGION	vik_reg_rath_cruachan
27296215	sw_resupply_general_warehouse_vik_reg_rath_cruachan	VAR_CHANCE	100
27296216	sw_resupply_general_warehouse_vik_reg_rath_cruachan	GEN_CND_OWNS	
27296217	sw_resupply_general_warehouse_vik_reg_rendlesham	GEN_TARGET_REGION	
27296218	sw_resupply_general_warehouse_vik_reg_rendlesham	GEN_CND_REGION	vik_reg_rendlesham
27296219	sw_resupply_general_warehouse_vik_reg_rendlesham	VAR_CHANCE	100
27296220	sw_resupply_general_warehouse_vik_reg_rendlesham	GEN_CND_OWNS	
27296221	sw_resupply_general_warehouse_vik_reg_scoan	GEN_TARGET_REGION	
27296222	sw_resupply_general_warehouse_vik_reg_scoan	GEN_CND_REGION	vik_reg_scoan
27296223	sw_resupply_general_warehouse_vik_reg_scoan	VAR_CHANCE	100
27296224	sw_resupply_general_warehouse_vik_reg_scoan	GEN_CND_OWNS	
27296225	sw_resupply_general_warehouse_vik_reg_seolesigge	GEN_TARGET_REGION	
27296226	sw_resupply_general_warehouse_vik_reg_seolesigge	GEN_CND_REGION	vik_reg_seolesigge
27296227	sw_resupply_general_warehouse_vik_reg_seolesigge	VAR_CHANCE	100
27296228	sw_resupply_general_warehouse_vik_reg_seolesigge	GEN_CND_OWNS	
27296229	sw_resupply_general_warehouse_vik_reg_snotingaham	GEN_TARGET_REGION	
27296230	sw_resupply_general_warehouse_vik_reg_snotingaham	GEN_CND_REGION	vik_reg_snotingaham
27296231	sw_resupply_general_warehouse_vik_reg_snotingaham	VAR_CHANCE	100
27296232	sw_resupply_general_warehouse_vik_reg_snotingaham	GEN_CND_OWNS	
27296233	sw_resupply_general_warehouse_vik_reg_steanford	GEN_TARGET_REGION	
27296234	sw_resupply_general_warehouse_vik_reg_steanford	GEN_CND_REGION	vik_reg_steanford
27296235	sw_resupply_general_warehouse_vik_reg_steanford	VAR_CHANCE	100
27296236	sw_resupply_general_warehouse_vik_reg_steanford	GEN_CND_OWNS	
27296237	sw_resupply_general_warehouse_vik_reg_tamworthige	GEN_TARGET_REGION	
27296238	sw_resupply_general_warehouse_vik_reg_tamworthige	GEN_CND_REGION	vik_reg_tamworthige
27296239	sw_resupply_general_warehouse_vik_reg_tamworthige	VAR_CHANCE	100
