id	dilemma_key	option_key	value
27281065	sw_training_irish_vik_reg_northwic	GEN_TARGET_REGION	
27281066	sw_training_irish_vik_reg_northwic	GEN_CND_REGION	vik_reg_northwic
27281067	sw_training_irish_vik_reg_northwic	VAR_CHANCE	100
27281068	sw_training_irish_vik_reg_northwic	GEN_CND_OWNS	
27281069	sw_training_irish_vik_reg_rath_cruachan	GEN_TARGET_REGION	
27281070	sw_training_irish_vik_reg_rath_cruachan	GEN_CND_REGION	vik_reg_rath_cruachan
27281071	sw_training_irish_vik_reg_rath_cruachan	VAR_CHANCE	100
27281072	sw_training_irish_vik_reg_rath_cruachan	GEN_CND_OWNS	
27281073	sw_training_irish_vik_reg_rendlesham	GEN_TARGET_REGION	
27281074	sw_training_irish_vik_reg_rendlesham	GEN_CND_REGION	vik_reg_rendlesham
27281075	sw_training_irish_vik_reg_rendlesham	VAR_CHANCE	100
27281076	sw_training_irish_vik_reg_rendlesham	GEN_CND_OWNS	
27281077	sw_training_irish_vik_reg_scoan	GEN_TARGET_REGION	
27281078	sw_training_irish_vik_reg_scoan	GEN_CND_REGION	vik_reg_scoan
27281079	sw_training_irish_vik_reg_scoan	VAR_CHANCE	100
27281080	sw_training_irish_vik_reg_scoan	GEN_CND_OWNS	
27281081	sw_training_irish_vik_reg_seolesigge	GEN_TARGET_REGION	
27281082	sw_training_irish_vik_reg_seolesigge	GEN_CND_REGION	vik_reg_seolesigge
27281083	sw_training_irish_vik_reg_seolesigge	VAR_CHANCE	100
27281084	sw_training_irish_vik_reg_seolesigge	GEN_CND_OWNS	
27281085	sw_training_irish_vik_reg_snotingaham	GEN_TARGET_REGION	
27281086	sw_training_irish_vik_reg_snotingaham	GEN_CND_REGION	vik_reg_snotingaham
27281087	sw_training_irish_vik_reg_snotingaham	VAR_CHANCE	100
27281088	sw_training_irish_vik_reg_snotingaham	GEN_CND_OWNS	
27281089	sw_training_irish_vik_reg_steanford	GEN_TARGET_REGION	
27281090	sw_training_irish_vik_reg_steanford	GEN_CND_REGION	vik_reg_steanford
27281091	sw_training_irish_vik_reg_steanford	VAR_CHANCE	100
27281092	sw_training_irish_vik_reg_steanford	GEN_CND_OWNS	
27281093	sw_training_irish_vik_reg_tamworthige	GEN_TARGET_REGION	
27281094	sw_training_irish_vik_reg_tamworthige	GEN_CND_REGION	vik_reg_tamworthige
27281095	sw_training_irish_vik_reg_tamworthige	VAR_CHANCE	100
27281096	sw_training_irish_vik_reg_tamworthige	GEN_CND_OWNS	
27281097	sw_training_irish_vik_reg_tintagol	GEN_TARGET_REGION	
27281098	sw_training_irish_vik_reg_tintagol	GEN_CND_REGION	vik_reg_tintagol
27281099	sw_training_irish_vik_reg_tintagol	VAR_CHANCE	100
27281100	sw_training_irish_vik_reg_tintagol	GEN_CND_OWNS	
27281101	sw_training_irish_vik_reg_tor_in_duine	GEN_TARGET_REGION	
27281102	sw_training_irish_vik_reg_tor_in_duine	GEN_CND_REGION	vik_reg_tor_in_duine
27281103	sw_training_irish_vik_reg_tor_in_duine	VAR_CHANCE	100
27281104	sw_training_irish_vik_reg_tor_in_duine	GEN_CND_OWNS	
27281105	sw_training_irish_vik_reg_vedrafjordr	GEN_TARGET_REGION	
27281106	sw_training_irish_vik_reg_vedrafjordr	GEN_CND_REGION	vik_reg_vedrafjordr
27281107	sw_training_irish_vik_reg_vedrafjordr	VAR_CHANCE	100
27281108	sw_training_irish_vik_reg_vedrafjordr	GEN_CND_OWNS	
27281109	sw_training_irish_vik_reg_veisafjordr	GEN_TARGET_REGION	
27281110	sw_training_irish_vik_reg_veisafjordr	GEN_CND_REGION	vik_reg_veisafjordr
27281111	sw_training_irish_vik_reg_veisafjordr	VAR_CHANCE	100
27281112	sw_training_irish_vik_reg_veisafjordr	GEN_CND_OWNS	
27281113	sw_training_irish_vik_reg_waerincwicum	GEN_TARGET_REGION	
27281114	sw_training_irish_vik_reg_waerincwicum	GEN_CND_REGION	vik_reg_waerincwicum
27281115	sw_training_irish_vik_reg_waerincwicum	VAR_CHANCE	100
27281116	sw_training_irish_vik_reg_waerincwicum	GEN_CND_OWNS	
27281117	sw_training_irish_vik_reg_werham	GEN_TARGET_REGION	
27281118	sw_training_irish_vik_reg_werham	GEN_CND_REGION	vik_reg_werham
27281119	sw_training_irish_vik_reg_werham	VAR_CHANCE	100
27281120	sw_training_irish_vik_reg_werham	GEN_CND_OWNS	
27281121	sw_training_irish_vik_reg_wintanceaster	GEN_TARGET_REGION	
27281122	sw_training_irish_vik_reg_wintanceaster	GEN_CND_REGION	vik_reg_wintanceaster
27281123	sw_training_irish_vik_reg_wintanceaster	VAR_CHANCE	100
27281124	sw_training_irish_vik_reg_wintanceaster	GEN_CND_OWNS	
27281125	sw_training_ranged_weapons_vik_reg_aberffro	GEN_TARGET_REGION	
27281126	sw_training_ranged_weapons_vik_reg_aberffro	GEN_CND_REGION	vik_reg_aberffro
27281127	sw_training_ranged_weapons_vik_reg_aberffro	VAR_CHANCE	100
27281128	sw_training_ranged_weapons_vik_reg_aberffro	GEN_CND_OWNS	
27281129	sw_training_ranged_weapons_vik_reg_aberteifi	GEN_TARGET_REGION	
27281130	sw_training_ranged_weapons_vik_reg_aberteifi	GEN_CND_REGION	vik_reg_aberteifi
27281131	sw_training_ranged_weapons_vik_reg_aberteifi	VAR_CHANCE	100
27281132	sw_training_ranged_weapons_vik_reg_aberteifi	GEN_CND_OWNS	
27281133	sw_training_ranged_weapons_vik_reg_achadh_bo	GEN_TARGET_REGION	
27281134	sw_training_ranged_weapons_vik_reg_achadh_bo	GEN_CND_REGION	vik_reg_achadh_bo
27281135	sw_training_ranged_weapons_vik_reg_achadh_bo	VAR_CHANCE	100
27281136	sw_training_ranged_weapons_vik_reg_achadh_bo	GEN_CND_OWNS	
27281137	sw_training_ranged_weapons_vik_reg_aethelingaeg	GEN_TARGET_REGION	
27281138	sw_training_ranged_weapons_vik_reg_aethelingaeg	GEN_CND_REGION	vik_reg_aethelingaeg
27281139	sw_training_ranged_weapons_vik_reg_aethelingaeg	VAR_CHANCE	100
27281140	sw_training_ranged_weapons_vik_reg_aethelingaeg	GEN_CND_OWNS	
27281141	sw_training_ranged_weapons_vik_reg_airchardan	GEN_TARGET_REGION	
27281142	sw_training_ranged_weapons_vik_reg_airchardan	GEN_CND_REGION	vik_reg_airchardan
27281143	sw_training_ranged_weapons_vik_reg_airchardan	VAR_CHANCE	100
27281144	sw_training_ranged_weapons_vik_reg_airchardan	GEN_CND_OWNS	
27281145	sw_training_ranged_weapons_vik_reg_bebbanburg	GEN_TARGET_REGION	
27281146	sw_training_ranged_weapons_vik_reg_bebbanburg	GEN_CND_REGION	vik_reg_bebbanburg
27281147	sw_training_ranged_weapons_vik_reg_bebbanburg	VAR_CHANCE	100
27281148	sw_training_ranged_weapons_vik_reg_bebbanburg	GEN_CND_OWNS	
27281149	sw_training_ranged_weapons_vik_reg_blascona	GEN_TARGET_REGION	
27281150	sw_training_ranged_weapons_vik_reg_blascona	GEN_CND_REGION	vik_reg_blascona
27281151	sw_training_ranged_weapons_vik_reg_blascona	VAR_CHANCE	100
27281152	sw_training_ranged_weapons_vik_reg_blascona	GEN_CND_OWNS	
27281153	sw_training_ranged_weapons_vik_reg_bornais	GEN_TARGET_REGION	
27281154	sw_training_ranged_weapons_vik_reg_bornais	GEN_CND_REGION	vik_reg_bornais
27281155	sw_training_ranged_weapons_vik_reg_bornais	VAR_CHANCE	100
27281156	sw_training_ranged_weapons_vik_reg_bornais	GEN_CND_OWNS	
27281157	sw_training_ranged_weapons_vik_reg_cair_gwent	GEN_TARGET_REGION	
27281158	sw_training_ranged_weapons_vik_reg_cair_gwent	GEN_CND_REGION	vik_reg_cair_gwent
27281159	sw_training_ranged_weapons_vik_reg_cair_gwent	VAR_CHANCE	100
27281160	sw_training_ranged_weapons_vik_reg_cair_gwent	GEN_CND_OWNS	
27281161	sw_training_ranged_weapons_vik_reg_caisil	GEN_TARGET_REGION	
27281162	sw_training_ranged_weapons_vik_reg_caisil	GEN_CND_REGION	vik_reg_caisil
27281163	sw_training_ranged_weapons_vik_reg_caisil	VAR_CHANCE	100
27281164	sw_training_ranged_weapons_vik_reg_caisil	GEN_CND_OWNS	
27281165	sw_training_ranged_weapons_vik_reg_cantwaraburg	GEN_TARGET_REGION	
27281166	sw_training_ranged_weapons_vik_reg_cantwaraburg	GEN_CND_REGION	vik_reg_cantwaraburg
27281167	sw_training_ranged_weapons_vik_reg_cantwaraburg	VAR_CHANCE	100
27281168	sw_training_ranged_weapons_vik_reg_cantwaraburg	GEN_CND_OWNS	
27281169	sw_training_ranged_weapons_vik_reg_carleol	GEN_TARGET_REGION	
27281170	sw_training_ranged_weapons_vik_reg_carleol	GEN_CND_REGION	vik_reg_carleol
27281171	sw_training_ranged_weapons_vik_reg_carleol	VAR_CHANCE	100
27281172	sw_training_ranged_weapons_vik_reg_carleol	GEN_CND_OWNS	
27281173	sw_training_ranged_weapons_vik_reg_casteltoun	GEN_TARGET_REGION	
27281174	sw_training_ranged_weapons_vik_reg_casteltoun	GEN_CND_REGION	vik_reg_casteltoun
27281175	sw_training_ranged_weapons_vik_reg_casteltoun	VAR_CHANCE	100
27281176	sw_training_ranged_weapons_vik_reg_casteltoun	GEN_CND_OWNS	
27281177	sw_training_ranged_weapons_vik_reg_cathair_commain	GEN_TARGET_REGION	
27281178	sw_training_ranged_weapons_vik_reg_cathair_commain	GEN_CND_REGION	vik_reg_cathair_commain
27281179	sw_training_ranged_weapons_vik_reg_cathair_commain	VAR_CHANCE	100
27281180	sw_training_ranged_weapons_vik_reg_cathair_commain	GEN_CND_OWNS	
27281181	sw_training_ranged_weapons_vik_reg_ceaster	GEN_TARGET_REGION	
27281182	sw_training_ranged_weapons_vik_reg_ceaster	GEN_CND_REGION	vik_reg_ceaster
27281183	sw_training_ranged_weapons_vik_reg_ceaster	VAR_CHANCE	100
27281184	sw_training_ranged_weapons_vik_reg_ceaster	GEN_CND_OWNS	
27281185	sw_training_ranged_weapons_vik_reg_cetretha	GEN_TARGET_REGION	
27281186	sw_training_ranged_weapons_vik_reg_cetretha	GEN_CND_REGION	vik_reg_cetretha
27281187	sw_training_ranged_weapons_vik_reg_cetretha	VAR_CHANCE	100
27281188	sw_training_ranged_weapons_vik_reg_cetretha	GEN_CND_OWNS	
27281189	sw_training_ranged_weapons_vik_reg_cippanhamm	GEN_TARGET_REGION	
27281190	sw_training_ranged_weapons_vik_reg_cippanhamm	GEN_CND_REGION	vik_reg_cippanhamm
27281191	sw_training_ranged_weapons_vik_reg_cippanhamm	VAR_CHANCE	100
27281192	sw_training_ranged_weapons_vik_reg_cippanhamm	GEN_CND_OWNS	
27281193	sw_training_ranged_weapons_vik_reg_colneceaster	GEN_TARGET_REGION	
27281194	sw_training_ranged_weapons_vik_reg_colneceaster	GEN_CND_REGION	vik_reg_colneceaster
27281195	sw_training_ranged_weapons_vik_reg_colneceaster	VAR_CHANCE	100
27281196	sw_training_ranged_weapons_vik_reg_colneceaster	GEN_CND_OWNS	
27281197	sw_training_ranged_weapons_vik_reg_corcach	GEN_TARGET_REGION	
27281198	sw_training_ranged_weapons_vik_reg_corcach	GEN_CND_REGION	vik_reg_corcach
27281199	sw_training_ranged_weapons_vik_reg_corcach	VAR_CHANCE	100
27281200	sw_training_ranged_weapons_vik_reg_corcach	GEN_CND_OWNS	
27281201	sw_training_ranged_weapons_vik_reg_dinefwr	GEN_TARGET_REGION	
27281202	sw_training_ranged_weapons_vik_reg_dinefwr	GEN_CND_REGION	vik_reg_dinefwr
27281203	sw_training_ranged_weapons_vik_reg_dinefwr	VAR_CHANCE	100
27281204	sw_training_ranged_weapons_vik_reg_dinefwr	GEN_CND_OWNS	
27281205	sw_training_ranged_weapons_vik_reg_doreceaster	GEN_TARGET_REGION	
27281206	sw_training_ranged_weapons_vik_reg_doreceaster	GEN_CND_REGION	vik_reg_doreceaster
27281207	sw_training_ranged_weapons_vik_reg_doreceaster	VAR_CHANCE	100
27281208	sw_training_ranged_weapons_vik_reg_doreceaster	GEN_CND_OWNS	
27281209	sw_training_ranged_weapons_vik_reg_druim_da_ethiar	GEN_TARGET_REGION	
27281210	sw_training_ranged_weapons_vik_reg_druim_da_ethiar	GEN_CND_REGION	vik_reg_druim_da_ethiar
27281211	sw_training_ranged_weapons_vik_reg_druim_da_ethiar	VAR_CHANCE	100
27281212	sw_training_ranged_weapons_vik_reg_druim_da_ethiar	GEN_CND_OWNS	
27281213	sw_training_ranged_weapons_vik_reg_dun_att	GEN_TARGET_REGION	
27281214	sw_training_ranged_weapons_vik_reg_dun_att	GEN_CND_REGION	vik_reg_dun_att
27281215	sw_training_ranged_weapons_vik_reg_dun_att	VAR_CHANCE	100
27281216	sw_training_ranged_weapons_vik_reg_dun_att	GEN_CND_OWNS	
27281217	sw_training_ranged_weapons_vik_reg_dun_foither	GEN_TARGET_REGION	
27281218	sw_training_ranged_weapons_vik_reg_dun_foither	GEN_CND_REGION	vik_reg_dun_foither
27281219	sw_training_ranged_weapons_vik_reg_dun_foither	VAR_CHANCE	100
27281220	sw_training_ranged_weapons_vik_reg_dun_foither	GEN_CND_OWNS	
27281221	sw_training_ranged_weapons_vik_reg_dun_patraic	GEN_TARGET_REGION	
27281222	sw_training_ranged_weapons_vik_reg_dun_patraic	GEN_CND_REGION	vik_reg_dun_patraic
27281223	sw_training_ranged_weapons_vik_reg_dun_patraic	VAR_CHANCE	100
27281224	sw_training_ranged_weapons_vik_reg_dun_patraic	GEN_CND_OWNS	
27281225	sw_training_ranged_weapons_vik_reg_dun_sebuirgi	GEN_TARGET_REGION	
27281226	sw_training_ranged_weapons_vik_reg_dun_sebuirgi	GEN_CND_REGION	vik_reg_dun_sebuirgi
27281227	sw_training_ranged_weapons_vik_reg_dun_sebuirgi	VAR_CHANCE	100
27281228	sw_training_ranged_weapons_vik_reg_dun_sebuirgi	GEN_CND_OWNS	
27281229	sw_training_ranged_weapons_vik_reg_dyflin	GEN_TARGET_REGION	
27281230	sw_training_ranged_weapons_vik_reg_dyflin	GEN_CND_REGION	vik_reg_dyflin
27281231	sw_training_ranged_weapons_vik_reg_dyflin	VAR_CHANCE	100
27281232	sw_training_ranged_weapons_vik_reg_dyflin	GEN_CND_OWNS	
27281233	sw_training_ranged_weapons_vik_reg_eidenburg	GEN_TARGET_REGION	
27281234	sw_training_ranged_weapons_vik_reg_eidenburg	GEN_CND_REGION	vik_reg_eidenburg
27281235	sw_training_ranged_weapons_vik_reg_eidenburg	VAR_CHANCE	100
27281236	sw_training_ranged_weapons_vik_reg_eidenburg	GEN_CND_OWNS	
27281237	sw_training_ranged_weapons_vik_reg_eoferwic	GEN_TARGET_REGION	
27281238	sw_training_ranged_weapons_vik_reg_eoferwic	GEN_CND_REGION	vik_reg_eoferwic
27281239	sw_training_ranged_weapons_vik_reg_eoferwic	VAR_CHANCE	100
27281240	sw_training_ranged_weapons_vik_reg_eoferwic	GEN_CND_OWNS	
27281241	sw_training_ranged_weapons_vik_reg_exanceaster	GEN_TARGET_REGION	
27281242	sw_training_ranged_weapons_vik_reg_exanceaster	GEN_CND_REGION	vik_reg_exanceaster
27281243	sw_training_ranged_weapons_vik_reg_exanceaster	VAR_CHANCE	100
27281244	sw_training_ranged_weapons_vik_reg_exanceaster	GEN_CND_OWNS	
27281245	sw_training_ranged_weapons_vik_reg_gleawceaster	GEN_TARGET_REGION	
27281246	sw_training_ranged_weapons_vik_reg_gleawceaster	GEN_CND_REGION	vik_reg_gleawceaster
27281247	sw_training_ranged_weapons_vik_reg_gleawceaster	VAR_CHANCE	100
27281248	sw_training_ranged_weapons_vik_reg_gleawceaster	GEN_CND_OWNS	
27281249	sw_training_ranged_weapons_vik_reg_grantabrycg	GEN_TARGET_REGION	
27281250	sw_training_ranged_weapons_vik_reg_grantabrycg	GEN_CND_REGION	vik_reg_grantabrycg
27281251	sw_training_ranged_weapons_vik_reg_grantabrycg	VAR_CHANCE	100
27281252	sw_training_ranged_weapons_vik_reg_grantabrycg	GEN_CND_OWNS	
27281253	sw_training_ranged_weapons_vik_reg_grianan_aileach	GEN_TARGET_REGION	
27281254	sw_training_ranged_weapons_vik_reg_grianan_aileach	GEN_CND_REGION	vik_reg_grianan_aileach
27281255	sw_training_ranged_weapons_vik_reg_grianan_aileach	VAR_CHANCE	100
27281256	sw_training_ranged_weapons_vik_reg_grianan_aileach	GEN_CND_OWNS	
27281257	sw_training_ranged_weapons_vik_reg_guvan	GEN_TARGET_REGION	
27281258	sw_training_ranged_weapons_vik_reg_guvan	GEN_CND_REGION	vik_reg_guvan
27281259	sw_training_ranged_weapons_vik_reg_guvan	VAR_CHANCE	100
27281260	sw_training_ranged_weapons_vik_reg_guvan	GEN_CND_OWNS	
27281261	sw_training_ranged_weapons_vik_reg_haestingas	GEN_TARGET_REGION	
27281262	sw_training_ranged_weapons_vik_reg_haestingas	GEN_CND_REGION	vik_reg_haestingas
27281263	sw_training_ranged_weapons_vik_reg_haestingas	VAR_CHANCE	100
27281264	sw_training_ranged_weapons_vik_reg_haestingas	GEN_CND_OWNS	
27281265	sw_training_ranged_weapons_vik_reg_hlymrekr	GEN_TARGET_REGION	
27281266	sw_training_ranged_weapons_vik_reg_hlymrekr	GEN_CND_REGION	vik_reg_hlymrekr
27281267	sw_training_ranged_weapons_vik_reg_hlymrekr	VAR_CHANCE	100
27281268	sw_training_ranged_weapons_vik_reg_hlymrekr	GEN_CND_OWNS	
27281269	sw_training_ranged_weapons_vik_reg_inis_faithlenn	GEN_TARGET_REGION	
27281270	sw_training_ranged_weapons_vik_reg_inis_faithlenn	GEN_CND_REGION	vik_reg_inis_faithlenn
27281271	sw_training_ranged_weapons_vik_reg_inis_faithlenn	VAR_CHANCE	100
27281272	sw_training_ranged_weapons_vik_reg_inis_faithlenn	GEN_CND_OWNS	
27281273	sw_training_ranged_weapons_vik_reg_ioua	GEN_TARGET_REGION	
27281274	sw_training_ranged_weapons_vik_reg_ioua	GEN_CND_REGION	vik_reg_ioua
27281275	sw_training_ranged_weapons_vik_reg_ioua	VAR_CHANCE	100
27281276	sw_training_ranged_weapons_vik_reg_ioua	GEN_CND_OWNS	
27281277	sw_training_ranged_weapons_vik_reg_lindcylne	GEN_TARGET_REGION	
27281278	sw_training_ranged_weapons_vik_reg_lindcylne	GEN_CND_REGION	vik_reg_lindcylne
27281279	sw_training_ranged_weapons_vik_reg_lindcylne	VAR_CHANCE	100
27281280	sw_training_ranged_weapons_vik_reg_lindcylne	GEN_CND_OWNS	
27281281	sw_training_ranged_weapons_vik_reg_loidis	GEN_TARGET_REGION	
27281282	sw_training_ranged_weapons_vik_reg_loidis	GEN_CND_REGION	vik_reg_loidis
27281283	sw_training_ranged_weapons_vik_reg_loidis	VAR_CHANCE	100
27281284	sw_training_ranged_weapons_vik_reg_loidis	GEN_CND_OWNS	
27281285	sw_training_ranged_weapons_vik_reg_lunden	GEN_TARGET_REGION	
27281286	sw_training_ranged_weapons_vik_reg_lunden	GEN_CND_REGION	vik_reg_lunden
27281287	sw_training_ranged_weapons_vik_reg_lunden	VAR_CHANCE	100
27281288	sw_training_ranged_weapons_vik_reg_lunden	GEN_CND_OWNS	
27281289	sw_training_ranged_weapons_vik_reg_mameceaster	GEN_TARGET_REGION	
27281290	sw_training_ranged_weapons_vik_reg_mameceaster	GEN_CND_REGION	vik_reg_mameceaster
27281291	sw_training_ranged_weapons_vik_reg_mameceaster	VAR_CHANCE	100
27281292	sw_training_ranged_weapons_vik_reg_mameceaster	GEN_CND_OWNS	
27281293	sw_training_ranged_weapons_vik_reg_nas	GEN_TARGET_REGION	
27281294	sw_training_ranged_weapons_vik_reg_nas	GEN_CND_REGION	vik_reg_nas
27281295	sw_training_ranged_weapons_vik_reg_nas	VAR_CHANCE	100
27281296	sw_training_ranged_weapons_vik_reg_nas	GEN_CND_OWNS	
27281297	sw_training_ranged_weapons_vik_reg_northhamtun	GEN_TARGET_REGION	
27281298	sw_training_ranged_weapons_vik_reg_northhamtun	GEN_CND_REGION	vik_reg_northhamtun
27281299	sw_training_ranged_weapons_vik_reg_northhamtun	VAR_CHANCE	100
27281300	sw_training_ranged_weapons_vik_reg_northhamtun	GEN_CND_OWNS	
27281301	sw_training_ranged_weapons_vik_reg_northwic	GEN_TARGET_REGION	
27281302	sw_training_ranged_weapons_vik_reg_northwic	GEN_CND_REGION	vik_reg_northwic
27281303	sw_training_ranged_weapons_vik_reg_northwic	VAR_CHANCE	100
27281304	sw_training_ranged_weapons_vik_reg_northwic	GEN_CND_OWNS	
27281305	sw_training_ranged_weapons_vik_reg_rath_cruachan	GEN_TARGET_REGION	
27281306	sw_training_ranged_weapons_vik_reg_rath_cruachan	GEN_CND_REGION	vik_reg_rath_cruachan
27281307	sw_training_ranged_weapons_vik_reg_rath_cruachan	VAR_CHANCE	100
27281308	sw_training_ranged_weapons_vik_reg_rath_cruachan	GEN_CND_OWNS	
27281309	sw_training_ranged_weapons_vik_reg_rendlesham	GEN_TARGET_REGION	
27281310	sw_training_ranged_weapons_vik_reg_rendlesham	GEN_CND_REGION	vik_reg_rendlesham
27281311	sw_training_ranged_weapons_vik_reg_rendlesham	VAR_CHANCE	100
27281312	sw_training_ranged_weapons_vik_reg_rendlesham	GEN_CND_OWNS	
27281313	sw_training_ranged_weapons_vik_reg_scoan	GEN_TARGET_REGION	
27281314	sw_training_ranged_weapons_vik_reg_scoan	GEN_CND_REGION	vik_reg_scoan
27281315	sw_training_ranged_weapons_vik_reg_scoan	VAR_CHANCE	100
27281316	sw_training_ranged_weapons_vik_reg_scoan	GEN_CND_OWNS	
27281317	sw_training_ranged_weapons_vik_reg_seolesigge	GEN_TARGET_REGION	
27281318	sw_training_ranged_weapons_vik_reg_seolesigge	GEN_CND_REGION	vik_reg_seolesigge
27281319	sw_training_ranged_weapons_vik_reg_seolesigge	VAR_CHANCE	100
27281320	sw_training_ranged_weapons_vik_reg_seolesigge	GEN_CND_OWNS	
27281321	sw_training_ranged_weapons_vik_reg_snotingaham	GEN_TARGET_REGION	
27281322	sw_training_ranged_weapons_vik_reg_snotingaham	GEN_CND_REGION	vik_reg_snotingaham
27281323	sw_training_ranged_weapons_vik_reg_snotingaham	VAR_CHANCE	100
27281324	sw_training_ranged_weapons_vik_reg_snotingaham	GEN_CND_OWNS	
27281325	sw_training_ranged_weapons_vik_reg_steanford	GEN_TARGET_REGION	
27281326	sw_training_ranged_weapons_vik_reg_steanford	GEN_CND_REGION	vik_reg_steanford
27281327	sw_training_ranged_weapons_vik_reg_steanford	VAR_CHANCE	100
27281328	sw_training_ranged_weapons_vik_reg_steanford	GEN_CND_OWNS	
27281329	sw_training_ranged_weapons_vik_reg_tamworthige	GEN_TARGET_REGION	
27281330	sw_training_ranged_weapons_vik_reg_tamworthige	GEN_CND_REGION	vik_reg_tamworthige
27281331	sw_training_ranged_weapons_vik_reg_tamworthige	VAR_CHANCE	100
27281332	sw_training_ranged_weapons_vik_reg_tamworthige	GEN_CND_OWNS	
27281333	sw_training_ranged_weapons_vik_reg_tintagol	GEN_TARGET_REGION	
27281334	sw_training_ranged_weapons_vik_reg_tintagol	GEN_CND_REGION	vik_reg_tintagol
27281335	sw_training_ranged_weapons_vik_reg_tintagol	VAR_CHANCE	100
27281336	sw_training_ranged_weapons_vik_reg_tintagol	GEN_CND_OWNS	
27281337	sw_training_ranged_weapons_vik_reg_tor_in_duine	GEN_TARGET_REGION	
27281338	sw_training_ranged_weapons_vik_reg_tor_in_duine	GEN_CND_REGION	vik_reg_tor_in_duine
27281339	sw_training_ranged_weapons_vik_reg_tor_in_duine	VAR_CHANCE	100
27281340	sw_training_ranged_weapons_vik_reg_tor_in_duine	GEN_CND_OWNS	
27281341	sw_training_ranged_weapons_vik_reg_vedrafjordr	GEN_TARGET_REGION	
27281342	sw_training_ranged_weapons_vik_reg_vedrafjordr	GEN_CND_REGION	vik_reg_vedrafjordr
27281343	sw_training_ranged_weapons_vik_reg_vedrafjordr	VAR_CHANCE	100
27281344	sw_training_ranged_weapons_vik_reg_vedrafjordr	GEN_CND_OWNS	
27281345	sw_training_ranged_weapons_vik_reg_veisafjordr	GEN_TARGET_REGION	
27281346	sw_training_ranged_weapons_vik_reg_veisafjordr	GEN_CND_REGION	vik_reg_veisafjordr
27281347	sw_training_ranged_weapons_vik_reg_veisafjordr	VAR_CHANCE	100
27281348	sw_training_ranged_weapons_vik_reg_veisafjordr	GEN_CND_OWNS	
27281349	sw_training_ranged_weapons_vik_reg_waerincwicum	GEN_TARGET_REGION	
27281350	sw_training_ranged_weapons_vik_reg_waerincwicum	GEN_CND_REGION	vik_reg_waerincwicum
27281351	sw_training_ranged_weapons_vik_reg_waerincwicum	VAR_CHANCE	100
27281352	sw_training_ranged_weapons_vik_reg_waerincwicum	GEN_CND_OWNS	
27281353	sw_training_ranged_weapons_vik_reg_werham	GEN_TARGET_REGION	
27281354	sw_training_ranged_weapons_vik_reg_werham	GEN_CND_REGION	vik_reg_werham
27281355	sw_training_ranged_weapons_vik_reg_werham	VAR_CHANCE	100
27281356	sw_training_ranged_weapons_vik_reg_werham	GEN_CND_OWNS	
27281357	sw_training_ranged_weapons_vik_reg_wintanceaster	GEN_TARGET_REGION	
27281358	sw_training_ranged_weapons_vik_reg_wintanceaster	GEN_CND_REGION	vik_reg_wintanceaster
27281359	sw_training_ranged_weapons_vik_reg_wintanceaster	VAR_CHANCE	100
27281360	sw_training_ranged_weapons_vik_reg_wintanceaster	GEN_CND_OWNS	
27281361	sw_training_toolmakers_1_vik_reg_aberffro	GEN_TARGET_REGION	
27281362	sw_training_toolmakers_1_vik_reg_aberffro	GEN_CND_REGION	vik_reg_aberffro
27281363	sw_training_toolmakers_1_vik_reg_aberffro	VAR_CHANCE	100
27281364	sw_training_toolmakers_1_vik_reg_aberffro	GEN_CND_OWNS	
27281365	sw_training_toolmakers_1_vik_reg_aberteifi	GEN_TARGET_REGION	
27281366	sw_training_toolmakers_1_vik_reg_aberteifi	GEN_CND_REGION	vik_reg_aberteifi
27281367	sw_training_toolmakers_1_vik_reg_aberteifi	VAR_CHANCE	100
27281368	sw_training_toolmakers_1_vik_reg_aberteifi	GEN_CND_OWNS	
27281369	sw_training_toolmakers_1_vik_reg_achadh_bo	GEN_TARGET_REGION	
27281370	sw_training_toolmakers_1_vik_reg_achadh_bo	GEN_CND_REGION	vik_reg_achadh_bo
27281371	sw_training_toolmakers_1_vik_reg_achadh_bo	VAR_CHANCE	100
27281372	sw_training_toolmakers_1_vik_reg_achadh_bo	GEN_CND_OWNS	
27281373	sw_training_toolmakers_1_vik_reg_aethelingaeg	GEN_TARGET_REGION	
27281374	sw_training_toolmakers_1_vik_reg_aethelingaeg	GEN_CND_REGION	vik_reg_aethelingaeg
27281375	sw_training_toolmakers_1_vik_reg_aethelingaeg	VAR_CHANCE	100
27281376	sw_training_toolmakers_1_vik_reg_aethelingaeg	GEN_CND_OWNS	
27281377	sw_training_toolmakers_1_vik_reg_airchardan	GEN_TARGET_REGION	
27281378	sw_training_toolmakers_1_vik_reg_airchardan	GEN_CND_REGION	vik_reg_airchardan
27281379	sw_training_toolmakers_1_vik_reg_airchardan	VAR_CHANCE	100
27281380	sw_training_toolmakers_1_vik_reg_airchardan	GEN_CND_OWNS	
27281381	sw_training_toolmakers_1_vik_reg_bebbanburg	GEN_TARGET_REGION	
27281382	sw_training_toolmakers_1_vik_reg_bebbanburg	GEN_CND_REGION	vik_reg_bebbanburg
27281383	sw_training_toolmakers_1_vik_reg_bebbanburg	VAR_CHANCE	100
27281384	sw_training_toolmakers_1_vik_reg_bebbanburg	GEN_CND_OWNS	
27281385	sw_training_toolmakers_1_vik_reg_blascona	GEN_TARGET_REGION	
