key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power
sco_cateran_axemen	0	0	vik_cloth_helmet	2000	inf_melee	12	inf_mel	25	13	15	vik_sco_caterans_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	13	15	16	0		0		0	shield_axe_weak		5	vik_small	vik_sco_cateran_axemen_short	melee_inf_loose	mob	false	poorly_trained	0	sco_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_cateran_levy	0	0	vik_cloth	2000	inf_melee	14	inf_mel	14	11	15	vik_sco_caterans_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_line	11	15	14	0		0		0	shield_axe_weak		5	vik_small	vik_sco_cateran_levy_short	melee_inf_loose	mob	false	poorly_trained	0	sco_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_levy	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
sco_highland_archers	15	25	vik_cloth_helmet	2000	inf_ranged	6	inf_mis	6	5	15	vik_sco_highland_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	5	15	14	0		0		0	shield_dagger	vik_bow_levy	3	vik_none	vik_sco_highland_archers_short	missile_inf_loose	mob	false	mob	0	sco_officer			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	10	false		vo_battle_unit_missile_archers	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
sco_highland_levy_archers	11	24	vik_cloth	2000	inf_ranged	6	inf_mis	6	4	15	vik_sco_highland_bows_long	rome_man_sword_bow_horse	vik_inf_mis_very_light	4	15	12	0		0		0	shield_dagger	vik_bow_levy	4	vik_none	vik_sco_highland_levy_archers_short	missile_inf	mob	false	mob	0	sco_officer			true	30.0	350.0	0.0	bowmen	30.0	60.0		0	5	false		vo_battle_unit_levy	vo_battle_unit_missile_archers	vo_battle_unit_generic	0.8	10.0
sco_highland_sharpshooters	22	26	vik_cloth_helmet	2000	inf_ranged	6	inf_mis	6	5	15	vik_sco_highland_bows_long	rome_man_sword_bow_horse	vik_inf_mis_light	5	15	14	0		0		0	shield_dagger	vik_bow	4	vik_none	vik_sco_highland_sharpshooters_short	missile_inf	mob	false	mob	0	sco_officer			true	30.0	390.0	0.0	hunter	60.0	60.0		0	15	false		vo_battle_unit_missile_bows	vo_battle_unit_missile_archers	vo_battle_unit_generic	0.7	10.0
sco_royal_followers	0	0	vik_mail_long	2000	inf_melee	22	inf_mel	25	22	35	vik_sco_kings_blades_long	vik_man_sw_sword_shield_javelin_horse	shield_infantry_general	22	30	25	0		0		0	shield_sword_strong		4	vik_medium_sword	vik_sco_kings_blades_short	general_inf	mob	false	trained	0	sco_general_officer			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_swords	vo_battle_unit_generic	1.5	10.0
sco_lowland_crossbowmen	30	24	vik_leather	2000	inf_ranged	2	inf_mis	2	6	15	vik_all_crossbowmen_long	rome_man_sword_crossbow_horse	shield_peasant_ranged	7	15	15	0		0		0	shield_dagger	vik_crossbow	2	vik_none	vik_sco_lowland_crossbowmen_short	missile_inf	mob	false	rabble	0	sco_officer			true	30.0	330.0	0.0	crossbowmen	30.0	60.0		0	10	false		vo_battle_unit_missile_crossbows	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
sco_lowland_raiders	29	7	vik_cloth_helmet	2700	cavalry	15	cav_mis	5	5	15	vik_sco_jav_cav_long	rome_man_sword_shield_javelin_horse	shield_peasant_ranged	7	15	12	0	vik_horse_sword_light	0		60	shield_dagger	vik_jav_cav	3	vik_small	vik_sco_lowland_raiders_short	cavalry	mob	false	rabble	0	sco_officer_cav			true	30.0	550.0	0.0	scout	30.0	60.0		0	50	false		vo_battle_unit_raiders	vo_battle_unit_cavalry	vo_battle_unit_horsemen	1.0	10.0
sco_mormaer_horsemen	0	0	vik_mail	2700	cavalry	22	cav_mel	12	20	15	vik_sco_mormaer_horsemen_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_peasant_heavy	20	15	17	0	shield_horse_medium	0		60	shield_cavalry_spear		4	vik_medium	vik_sco_mormaer_horsemen_short	cavalry	mob	false	rabble	0	sco_officer_cav			true	30.0	390.0	0.0	cavalry_no_precursor	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
sco_royal_bodyguard	0	0	vik_mail	2700	cavalry	24	cav_mel	14	17	35	vik_gen_royal_companion_bodyguard_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_infantry_general	18	25	26	0	shield_celt_horse	0		40	shield_sword_strong		4	vik_medium	vik_sco_royal_bodyguard_short	cavalry	mob	false	rabble	0	sco_officer_gen_cav			true	30.0	390.0	0.0	cavalry_encourage	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.5	10.0
sco_royal_cavalry	0	0	vik_mail	2700	cavalry	45	cav_mel	25	21	25	vik_all_royal_horses_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	21	20	19	0	shield_horse_medium	0		60	shield_lance		4	vik_medium	vik_sco_royal_cavalry_short	cavalry	mob	false	rabble	0	sco_officer_elite_cav			true	30.0	390.0	0.0	cavalry_noble_no_precursors	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.2	10.0
sco_kings_blades	0	0	vik_scale	2700	cavalry	13	cav_mel	13	23	15	vik_gen_royal_companion_bodyguard_long	vik_man_sw_spear_shield_javelin_precursor_horse	vik_inf_heavy	23	15	24	0	shield_horse_medium	0		40	vik_spear_cav_elite		5	vik_small	vik_sco_royal_followers_short	cavalry	mob	false	rabble	0	sco_general_officer			true	30.0	390.0	0.0	melee_disciplined_encourages	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.5	10.0
sco_royal_horsemen	0	0	vik_mail	2700	cavalry	13	cav_mel	13	23	15	vik_all_royal_horses_long	vik_man_sw_spear_shield_javelin_precursor_horse	vik_inf_heavy	23	15	24	0	shield_horse_medium	0		60	vik_spear_cav_elite		5	vik_small	vik_sco_royal_horsemen_short	cavalry	mob	false	rabble	0	sco_cavalry_officer			true	30.0	390.0	0.0	melee_encourages	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
sco_schiltron	0	0	vik_leather	2000	inf_melee	10	inf_spr	10	17	20	vik_sco_schiltron_long	rome_man_civilian_spear_2h_foot	shield_warrior_line	17	20	16	0		0		0	shield_spear_long		5	vik_none_longspear	vik_sco_schiltron_short	melee_inf	mob	false	trained	0	sco_officer			true	30.0	280.0	0.0	spear_noble	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_sword_band	0	0	vik_leather_helmet	2000	inf_melee	24	inf_mel	24	15	35	vik_sco_alban_swords_long	vik_man_sw_sword_shield_javelin_horse	shield_nobleman_line	15	35	18	0		0		0	shield_sword_medium		5	vik_small_sword	vik_sco_sword_band_short	melee_inf	mob	false	well_trained	0	sco_officer_elite			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_sword_warriors	0	0	vik_mail	2000	inf_melee	22	inf_mel	25	21	35	vik_sco_alban_swords_long	vik_man_sw_sword_shield_javelin_horse	shield_nobleman_line	21	35	21	0		0		0	shield_sword_strong		5	vik_small_sword	vik_sco_sword_warriors_short	melee_inf	mob	false	well_trained	0	sco_officer_elite			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
sco_wolf_hounds	30	26	vik_cloth_helmet	2000	inf_melee	6	spcl	6	6	15	vik_all_hounds_long	rome_man_sword_crossbow_horse	shield_peasant_ranged	6	15	18	0		48	wardog	0	shield_dagger	vik_crossbow	2	vik_none	vik_sco_wolf_hounds_short	animals	mob	false	rabble	0	iri_officer_hunter_dogs			true	30.0	280.0	0.0	dogs	30.0	60.0		0	10	false		vo_battle_unit_dogs	vo_battle_unit_dogs	vo_battle_unit_generic	1.2	10.0
vik_archers	17	23	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	7	15	vik_vik_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	7	15	14	0		0		0	shield_dagger	vik_longbow	4	vik_none	vik_vik_archers_short	missile_inf	mob	false	mob	0	vik_officer			true	30.0	330.0	0.0	bow_warrior	30.0	60.0		0	10	false		vo_battle_unit_missile_archers	vo_battle_unit_generic	vo_battle_unit_generic	0.9	10.0
vik_armoured_archers	25	24	vik_leather	2000	inf_ranged	3	inf_mis	3	11	15	vik_vik_bows_long	rome_man_sword_bow_horse	vik_inf_mis_med	11	15	24	0		0		0	shield_dagger	vik_bow	4	vik_none	vik_vik_armoured_archers_short	missile_inf	mob	false	mob	0	vik_officer			true	30.0	280.0	0.0	hunter	30.0	60.0		0	50	false		vo_battle_unit_missile_archers	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_axe_freemen	0	0	vik_cloth	2000	inf_melee	17	inf_mel	17	12	15	vik_all_freemen_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	12	15	16	0		0		0	vik_axe		6	vik_medium_wood	vik_vik_axe_freemen_short	melee_inf	mob	false	poorly_trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_axe_hersir	0	0	vik_mail	2000	inf_melee	38	inf_mel	38	36	15	vik_vik_axe_hersir_long	vik_man_sw_axe_shield_javelin_horse	vik_inf_med	36	15	24	0		0		0	vik_axe		6	vik_medium	vik_vik_axe_hersir_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_hersir	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
vik_axe_hirdmen	0	0	vik_mail	2000	inf_melee	22	inf_mel	22	20	25	vik_vik_axe_hirdmen_long	vik_man_sw_axe_shield_javelin_horse	shield_nobleman_ultra_heavy	20	25	20	0		0		0	vik_axe		6	vik_medium	vik_vik_axe_hirdmen_short	melee_inf	mob	false	well_trained	0	vik_officer			true	30.0	280.0	0.0	axe_noble	30.0	60.0		0	0	false		vo_battle_unit_hirdmen	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
vik_berserkers	0	0	vik_mail_heavy	2000	inf_melee	65	inf_mel	65	50	15	vik_all_berserkers_long	vik_man_sw_axe_shield_javelin_horse	vik_inf_very_heavy	50	15	31	100		0		0	vik_axe		6	vik_medium	vik_vik_berserkers_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	berserker	30.0	60.0		0	0	false		vo_battle_unit_beserkers	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_catapult	5	9	vik_cloth	1700	artillery	2	art_fld	2	8	15	vik_all_catapult_long	rome_man_sword_onager_crew	shield_peasant_ranged	8	15	15	0		0		0	shield_dagger		1	vik_none	vik_all_catapult_short	artillery	mob	false	poorly_trained	4	vik_catapult_officer		att_onager	true	30.0	280.0	0.0	artillery	30.0	60.0		0	20	false		vo_battle_unit_missile_catapult	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_freemen	0	0	vik_cloth_helmet	2000	inf_melee	17	inf_spr	5	14	15	vik_all_freemen_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	25	15	14	0		0		0	shield_spear_levy		6	vik_medium_spear	vik_vik_freemen_short	melee_inf	mob	false	poorly_trained	0	vik_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_great_axes	0	0	vik_leather_helmet	2000	inf_melee	42	inf_pik	38	27	20	vik_vik_dane_axes_long	vik_man_falx_javelin_precursor_foot	shield_warrior_heavy	27	20	16	0		0		0	vik_dane_axe		6	vik_none	vik_great_axes_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_hearthguard	0	2	vik_mail_long	2000	inf_melee	16	inf_mel	16	22	35	vik_gen_warlords_hearthguard_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_infantry_general	22	30	26	0		0		0	shield_sword_strong	vik_javelin_leaf_03	5	vik_medium_sword	vik_est_hearthguard_short	melee_inf	mob	false	trained	0	est_general_officer			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_hunters	25	22	vik_cloth_helmet	2000	inf_ranged	3	inf_mis	3	6	20	vik_vik_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	6	20	12	0		0		0	shield_dagger	vik_bow	4	vik_none	vik_vik_hunters_short	missile_inf	mob	false	mob	0	vik_officer			true	30.0	390.0	0.0	hunter	60.0	60.0		0	10	false		vo_battle_unit_missile_bows	vo_battle_unit_missile_archers	vo_battle_unit_generic	0.7	10.0
vik_huskarls	0	0	vik_mail	2000	inf_melee	67	inf_pik	64	45	15	vik_all_hus_dane_axes_long	vik_man_falx_javelin_precursor_foot	vik_inf_2h_heavy	45	15	26	0		0		0	vik_dane_axe_elite		6	vik_none	vik_vik_huskarls_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
vik_jarls_huskarls	0	0	vik_mail_long	2000	inf_melee	70	inf_pik	67	47	15	vik_vik_hirdmen_long	vik_man_falx_javelin_precursor_foot	vik_inf_2h_heavy	47	15	27	0		0		0	vik_dane_axe_elite		6	vik_none	vik_vik_jarls_huskarls_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
vik_javelinmen	27	8	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	8	15	vik_vik_javelins_long	rome_man_sword_shield_javelin_horse	vik_inf_mis_light	8	15	15	0		0		0	shield_dagger	vik_jav_levy	4	vik_small	vik_vik_javelinmen_short	missile_inf	mob	false	trained	0	vik_officer			true	30.0	330.0	0.0	light_snipe	30.0	60.0		0	40	false		vo_battle_unit_missile_javelins	vo_battle_unit_generic	vo_battle_unit_generic	0.9	10.0
vik_jomsvikings	30	2	vik_mail_heavy	2000	inf_melee	24	inf_mel	24	24	20	vik_vik_jomsvikings_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_warrior_heavy	24	20	20	0		0		0	shield_sword_strong	vik_javelin_leaf_03	4	vik_large_sword	vik_vik_jomsvikings_short	melee_inf	mob	false	trained	0	vik_officer_jomsviking			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
vik_long_axes	0	0	vik_leather	2000	inf_melee	29	inf_pik	29	14	20	vik_vik_dane_axes_long	vik_man_falx_javelin_precursor_foot	shield_warrior_heavy	14	20	16	0		0		0	vik_dane_axe		6	vik_none	vik_long_axes_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_mailed_archers	27	25	vik_mail	2000	inf_ranged	3	inf_mis	3	16	25	vik_vik_bows_long	rome_man_sword_shield_bow_horse	shield_nobleman_line	16	25	18	0		0		0	shield_sword_medium	vik_bow	3	vik_medium_sword	vik_vik_mailed_archers_short	missile_inf	mob	false	mob	0	est_officer			true	30.0	330.0	0.0	bow_warrior	30.0	60.0		0	25	false		vo_battle_unit_missile_archers	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
vik_mailed_hersir_axemen	0	1	vik_mail_heavy	2000	inf_melee	28	inf_mel	28	27	30	vik_est_champions_long	vik_man_sw_axe_shield_javelin_precursor_horse	shield_champion_melee	27	30	28	0		0		0	vik_axe	vik_javelin_leaf_03	4	vik_medium	vik_est_champions_short	melee_inf	mob	false	elite	0	est_sea_king_hero			true	30.0	280.0	0.0	axe_encourage	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
vik_mailed_hersir_spearmen	0	0	vik_mail_long	2000	inf_melee	6	inf_spr	6	21	15	vik_vik_hersir_spears_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_heavy	21	15	20	0		0		0	vik_spear		6	vik_medium_spear	vik_vik_mailed_hersir_spearmen_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	spear_disciplined	30.0	60.0		0	0	false		vo_battle_unit_hersir	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
vik_mailed_hersir_swordsmen	0	0	vik_mail_long	2000	inf_melee	12	inf_mel	12	21	35	vik_all_sword_hersir_long	vik_man_sw_sword_shield_javelin_horse	shield_nobleman_line	21	35	20	0		0		0	shield_sword_strong		6	vik_medium_sword	vik_vik_mailed_hersir_swordsmen_short	melee_inf	mob	false	well_trained	0	vik_officer			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_hersir	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
vik_mailed_huskarls	0	0	vik_mail_heavy	2000	inf_melee	74	inf_pik	70	49	15	vik_all_hus_dane_axes_long	vik_man_falx_javelin_precursor_foot	vik_inf_2h_heavy	55	15	28	0		0		0	vik_dane_axe_elite		6	vik_none	vik_vik_mailed_huskarls_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_marauders	0	0	vik_leather_helmet	2000	inf_melee	29	inf_mel	29	27	15	vik_vik_axes_long	vik_man_sw_axe_shield_javelin_horse	vik_inf_med	27	15	16	0		0		0	vik_axe_levy		6	vik_medium	vik_vik_marauders_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_raiders	0	0	vik_leather	2000	inf_melee	20	inf_mel	21	16	15	vik_vik_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	16	15	18	0		0		0	vik_axe		6	vik_medium_wood	vik_vik_raiders_short	melee_inf	mob	false	poorly_trained	0	vik_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_raiders	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_royal_huskarls	0	0	vik_mail_heavy	2000	inf_melee	27	inf_pik	27	24	35	vik_all_hus_dane_axes_long	vik_man_falx_javelin_precursor_foot	shield_ultraheavy_general	24	30	25	0		0		0	vik_dane_axe		5	vik_none	vik_est_royal_huskarls_short	melee_inf	mob	false	trained	0	est_general_officer			true	30.0	280.0	0.0	axe_encourage	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_axemen	vo_battle_unit_generic	1.5	10.0
vik_scouts	0	0	vik_cloth_helmet	2700	cavalry	14	cav_mel	4	16	15	vik_vik_scouts_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_peasant_ranged	12	15	12	0	vik_horse_spear_light	0		60	shield_cavalry_spear		5	vik_medium	vik_vik_scouts_short	cavalry	mob	false	rabble	0	vik_cavalry_officer			true	30.0	550.0	0.0	scout_melee	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_generic	vo_battle_unit_generic	1.0	10.0
vik_shield_biters	0	2	vik_mail_long	2000	inf_melee	32	inf_mel	32	30	30	vik_all_berserkers_long	vik_man_sw_axe_shield_javelin_horse	shield_champion_melee	30	30	29	0		0		0	shield_wolfskin_weapon	vik_javelin_leaf_03	6	vik_medium	vik_vik_shield_biters_short	melee_inf	mob	false	elite	0	vik_officer			true	30.0	280.0	0.0	berserker	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_beserkers	vo_battle_unit_generic	1.2	10.0
vik_skirmishers	17	7	vik_cloth	2000	inf_ranged	8	inf_mis	8	9	15	vik_vik_javelins_long	rome_man_sword_shield_javelin_horse	shield_warrior_ranged	9	15	11	0		0		0	shield_dagger	vik_javelin_wood_01	4	vik_small_wood	vik_vik_skirmishers_short	missile_inf	mob	false	rabble	0	vik_officer			true	30.0	350.0	0.0	skirmisher	30.0	60.0		0	40	false		vo_battle_unit_missile_javelins	vo_battle_unit_generic	vo_battle_unit_generic	0.8	10.0
vik_spear_hersir	0	0	vik_mail	2000	inf_melee	24	inf_spr	24	35	15	vik_vik_hersir_spears_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_med	35	15	24	0		0		0	vik_spear		6	vik_medium_spear	vik_vik_spear_hersir_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	spear_disciplined	30.0	60.0		0	0	false		vo_battle_unit_hersir	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
vik_spear_hirdmen	0	0	vik_mail	2000	inf_melee	14	inf_spr	14	18	20	vik_all_spear_hirdmen_long	vik_man_sw_spear_shield_javelin_horse	shield_warrior_heavy	19	20	18	0		0		0	shield_spear_strong		6	vik_medium_spear	vik_vik_spear_hirdmen_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_hirdmen	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
vik_sword_hersir	0	0	vik_mail	2000	inf_melee	24	inf_mel	10	18	30	vik_all_sword_hersir_long	vik_man_sw_sword_shield_javelin_horse	shield_warrior_line	18	30	18	0		0		0	shield_sword_medium		6	vik_medium_sword	vik_vik_sword_hersir_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_hersir	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
vik_sword_hirdmen	0	0	vik_leather_helmet	2000	inf_melee	10	inf_mel	10	14	30	vik_all_sword_hirdmen_long	vik_man_sw_sword_shield_javelin_horse	shield_warrior_line	14	30	16	0		0		0	shield_sword_weak		6	vik_medium_sword	vik_vik_sword_hirdmen_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_hirdmen	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
vik_thrall_axemen	17	7	vik_cloth	2000	inf_melee	8	inf_mel	8	14	20	vik_vik_thrall_axemen_long	rome_man_sword_javelin_precursor_horse	shield_warrior_ranged	14	20	14	0		0		0	shield_dagger	vik_javelin_wood_01	4	vik_none	vik_vik_thrall_axemen_short	missile_inf_loose	mob	false	rabble	0	sailor_officer			true	30.0	280.0	0.0	skirmisher	30.0	60.0		0	0	false		vo_battle_unit_missile_javelins	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
vik_thrall_spearmen	0	0	vik_cloth	2000	inf_melee	15	inf_spr	15	22	15	vik_vik_thrall_spearmen_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_med	22	15	16	0		0		0	vik_spear_levy		6	vik_medium_wood_spear	vik_vik_thrall_spearmen_short	melee_inf	mob	false	trained	0	vik_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_archers	15	24	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	5	15	vik_wel_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	5	15	12	0		0		0	shield_dagger	vik_bow_levy	3	vik_none	vik_wel_archers_short	missile_inf	mob	false	mob	0	wel_officer			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	8	false		vo_battle_unit_missile_archers	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
wel_armoured_axemen	0	0	vik_leather	2000	inf_melee	22	inf_mel	22	20	20	vik_wel_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_warrior_heavy	20	20	18	0		0		0	shield_axe_strong		3	vik_medium	vik_wel_armoured_axemen_short	melee_inf	mob	false	trained	0	bandit_officer_elite			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_armoured_swordsmen	0	0	vik_mail	2000	inf_melee	11	inf_mel	11	18	35	vik_wel_swordsmen_long	vik_man_sw_sword_shield_javelin_horse	shield_nobleman_line	18	35	18	0		0		0	shield_sword_medium		5	vik_small_sword	vik_wel_armoured_swordsmen_short	melee_inf	mob	false	well_trained	0	wel_officer			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_axemen	0	0	vik_leather	2000	inf_melee	19	inf_mel	19	14	15	vik_wel_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	14	15	16	0		0		0	shield_axe_weak		5	vik_medium_wood	vik_wel_axemen_short	melee_inf	mob	false	poorly_trained	0	wel_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_cantref_spearmen	0	0	vik_leather	2000	inf_melee	18	inf_spr	18	26	15	vik_wel_cantref_spearmen_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_heavy	26	15	16	0		0		0	shield_spear_levy		6	vik_medium_spear	vik_wel_cantref_spearmen_short	melee_inf	mob	false	trained	0	wel_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_catapult	5	9	vik_cloth	1700	artillery	2	art_fld	2	8	15	vik_all_catapult_long	rome_man_sword_onager_crew	shield_peasant_ranged	8	15	15	0		0		0	shield_dagger		1	vik_none	vik_all_catapult_short	artillery	mob	false	poorly_trained	4	wel_catapult_officer		att_onager	true	30.0	280.0	0.0	artillery	30.0	60.0		0	20	false		vo_battle_unit_missile_catapult	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
