trait_level	effect	effect_scope	value
shield_title_vik_reg_saigher_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_saigher_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_saigher_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_saigher_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_saigher_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_saigher_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_saigher_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_saigher_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_saigher_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_saigher_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_saigher_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_saigher_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_albanes_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_albanes_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_albanes_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_albanes_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_albanes_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_albanes_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_albanes_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_albanes_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_albanes_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_albanes_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_albanes_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_albanes_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_albanes_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_albanes_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_albanes_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_eadmundes_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_eadmundes_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_eadmundes_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_eadmundes_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_eadmundes_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_eadmundes_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_eadmundes_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_eadmundes_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_eadmundes_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_eadmundes_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_eadmundes_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_eadmundes_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_eadmundes_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_eadmundes_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_eadmundes_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_germanes_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_germanes_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_germanes_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_germanes_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_germanes_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_germanes_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_germanes_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_germanes_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_germanes_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_germanes_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_germanes_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_germanes_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_germanes_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_germanes_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_germanes_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_ye_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_ye_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_ye_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_ye_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_ye_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_ye_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_ye_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_ye_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_ye_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_ye_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_ye_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_ye_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sancte_ye_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sancte_ye_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sancte_ye_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sceaftesburg_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sceaftesburg_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sceaftesburg_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sceaftesburg_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sceaftesburg_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sceaftesburg_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sceaftesburg_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sceaftesburg_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sceaftesburg_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sceaftesburg_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sceaftesburg_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sceaftesburg_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sceaftesburg_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sceaftesburg_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sceaftesburg_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scireburnan_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scireburnan_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scireburnan_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scireburnan_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scireburnan_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scireburnan_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scireburnan_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scireburnan_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scireburnan_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scireburnan_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scireburnan_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scireburnan_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scireburnan_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scireburnan_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scireburnan_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scoan_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scoan_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scoan_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scoan_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scoan_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scoan_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scoan_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scoan_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scoan_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scoan_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scoan_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scoan_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scoan_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scoan_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scoan_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sconnin_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sconnin_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sconnin_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sconnin_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sconnin_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sconnin_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sconnin_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sconnin_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sconnin_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sconnin_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sconnin_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sconnin_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sconnin_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sconnin_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sconnin_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scrobbesburg_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scrobbesburg_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scrobbesburg_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scrobbesburg_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scrobbesburg_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scrobbesburg_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scrobbesburg_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scrobbesburg_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scrobbesburg_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scrobbesburg_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scrobbesburg_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scrobbesburg_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_scrobbesburg_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_scrobbesburg_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_scrobbesburg_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_seolesigge_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_seolesigge_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_seolesigge_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_seolesigge_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_seolesigge_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_seolesigge_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_seolesigge_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_seolesigge_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_seolesigge_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_seolesigge_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_seolesigge_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_seolesigge_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_seolesigge_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_seolesigge_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_seolesigge_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_snotingaham_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_snotingaham_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_snotingaham_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_snotingaham_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_snotingaham_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_snotingaham_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_snotingaham_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_snotingaham_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_snotingaham_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_snotingaham_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_snotingaham_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_snotingaham_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_snotingaham_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_snotingaham_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_snotingaham_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sreth_belin_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sreth_belin_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sreth_belin_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sreth_belin_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sreth_belin_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sreth_belin_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sreth_belin_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sreth_belin_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sreth_belin_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sreth_belin_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sreth_belin_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sreth_belin_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_sreth_belin_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_sreth_belin_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_sreth_belin_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staefford_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staefford_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staefford_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staefford_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staefford_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staefford_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staefford_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staefford_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staefford_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staefford_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staefford_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staefford_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staefford_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staefford_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staefford_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staeningum_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staeningum_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staeningum_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staeningum_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staeningum_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staeningum_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staeningum_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staeningum_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staeningum_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staeningum_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staeningum_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staeningum_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_staeningum_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_staeningum_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_staeningum_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_steanford_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_steanford_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_steanford_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_steanford_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_steanford_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_steanford_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_steanford_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_steanford_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_steanford_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_steanford_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_steanford_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_steanford_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_steanford_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_steanford_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_steanford_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stoc_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stoc_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stoc_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stoc_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stoc_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stoc_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stoc_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stoc_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stoc_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stoc_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stoc_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stoc_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stoc_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stoc_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stoc_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stornochway_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stornochway_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stornochway_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stornochway_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stornochway_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stornochway_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stornochway_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stornochway_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stornochway_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stornochway_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stornochway_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stornochway_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stornochway_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stornochway_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stornochway_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stutfall_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stutfall_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stutfall_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stutfall_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stutfall_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stutfall_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stutfall_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stutfall_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stutfall_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stutfall_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stutfall_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stutfall_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_stutfall_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_stutfall_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_stutfall_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_suthhamtun_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_suthhamtun_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_suthhamtun_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_suthhamtun_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_suthhamtun_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_suthhamtun_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_suthhamtun_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_suthhamtun_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_suthhamtun_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_suthhamtun_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_suthhamtun_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_suthhamtun_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_suthhamtun_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_suthhamtun_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_suthhamtun_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tamworthige_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tamworthige_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tamworthige_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tamworthige_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tamworthige_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tamworthige_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tamworthige_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tamworthige_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tamworthige_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tamworthige_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tamworthige_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tamworthige_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tamworthige_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tamworthige_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tamworthige_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tanet_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tanet_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tanet_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tanet_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tanet_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tanet_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tanet_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tanet_saxon_1	vik_influence_mod	character_to_character_own	3.0
