key	generate	localised_description	localised_title	ui_icon	ui_image	prioritized	event_category
sw_region_defection_surrender_vik_reg_cathair_commain	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Cathair Commain	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_ceaster	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Ceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_cetretha	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Cetretha	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_cippanhamm	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Cippanhamm	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_colneceaster	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Colneceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_corcach	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Corcach	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_dinefwr	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Dinefwr	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_doreceaster	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Doreceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_druim_da_ethiar	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Druim da Ethiar	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_dun_att	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Dun Att	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_dun_foither	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Dun Foither	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_dun_patraic	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Dun Patraic	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_dun_sebuirgi	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Dun Sebuirgi	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_dyflin	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Dyflin	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_eidenburg	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Eidenburg	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_eoferwic	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Jórvík	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_exanceaster	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Exanceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_gleawceaster	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Gleawceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_grantabrycg	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Grantabrycg	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_grianan_aileach	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Grianan Aileach	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_guvan	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Guvan	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_haestingas	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Haestingas	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_hlymrekr	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Hlymrekr	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_inis_faithlenn	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Inis Faithlenn	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_ioua	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Ioua	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_lindcylne	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Lindcylne	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_loidis	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Loidis	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_lunden	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Lunden	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_mameceaster	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Mameceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_nas	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Nas	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_northhamtun	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Northhamtun	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_northwic	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Northwic	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_rath_cruachan	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Rath Cruachan	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_rendlesham	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Rendlaesham	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_scoan	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Scoan	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_seolesigge	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Seolesigge	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_snotingaham	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Snotingaham	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_steanford	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Steanford	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_tamworthige	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Tamworthige	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_tintagol	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Tintagol	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_tor_in_duine	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Tor in Duine	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_vedrafjordr	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Vedrafjordr	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_veisafjordr	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Veisafjordr	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_waerincwicum	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Waerincwicum	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_werham	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Werham	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_region_defection_surrender_vik_reg_wintanceaster	false	As our troops near this settlement{x} they send out representatives to offer surrender to spare their home from being pillaged.	Region Offers Surrender Wintanceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_religion_convert_church_vik_reg_aberffro	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Aberffro	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_aberteifi	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Aberteifi	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_achadh_bo	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Achadh Bo	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_aethelingaeg	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Aethelingaeg	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_airchardan	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Airchardan	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_bebbanburg	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Bebbanburg	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_blascona	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Blascona	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_bornais	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Bornais	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_cair_gwent	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Cair Gwent	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_caisil	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Caisil	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_cantwaraburg	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Cantwaraburg	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_carleol	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Carleol	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_casteltoun	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Casteltoun	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_cathair_commain	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Cathair Commain	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_ceaster	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Ceaster	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_cetretha	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Cetretha	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_cippanhamm	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Cippanhamm	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_colneceaster	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Colneceaster	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_corcach	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Corcach	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_dinefwr	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Dinefwr	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_doreceaster	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Doreceaster	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_druim_da_ethiar	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Druim da Ethiar	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_dun_att	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Dun Att	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_dun_foither	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Dun Foither	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_dun_patraic	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Dun Patraic	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_dun_sebuirgi	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Dun Sebuirgi	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_dyflin	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Dyflin	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_eidenburg	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Eidenburg	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_eoferwic	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Jórvík	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_exanceaster	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Exanceaster	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_gleawceaster	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Gleawceaster	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_grantabrycg	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Grantabrycg	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_grianan_aileach	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Grianan Aileach	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_guvan	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Guvan	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_haestingas	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Haestingas	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_hlymrekr	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Hlymrekr	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_inis_faithlenn	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Inis Faithlenn	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_ioua	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Ioua	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_lindcylne	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Lindcylne	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_loidis	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Loidis	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_lunden	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Lunden	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_mameceaster	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Mameceaster	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_nas	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Nas	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_northhamtun	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Northhamtun	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_northwic	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Northwic	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_rath_cruachan	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Rath Cruachan	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_rendlesham	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Rendlaesham	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_scoan	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Scoan	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_seolesigge	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Seolesigge	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_snotingaham	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Snotingaham	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_steanford	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Steanford	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_tamworthige	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Tamworthige	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_tintagol	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Tintagol	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_tor_in_duine	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Tor in Duine	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_vedrafjordr	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Vedrafjordr	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_veisafjordr	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Veisafjordr	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_waerincwicum	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Waerincwicum	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_werham	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Werham	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_religion_convert_church_vik_reg_wintanceaster	false	A member of our family wishes to convert to Christianity{x} as the church has grown influential in his settlement.	Governor Conversion: Wintanceaster	message_generic_news.png	vik_event_stay_pagan_or_convert	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_aberffro	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Aberffro	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_aberteifi	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Aberteifi	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_achadh_bo	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Achadh Bo	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_aethelingaeg	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Aethelingaeg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_airchardan	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Airchardan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_bebbanburg	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Bebbanburg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_blascona	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Blascona	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_bornais	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Bornais	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_cair_gwent	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Cair Gwent	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_caisil	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Caisil	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_cantwaraburg	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Cantwaraburg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_carleol	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Carleol	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_casteltoun	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Casteltoun	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_cathair_commain	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Cathair Commain	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_ceaster	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Ceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_cetretha	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Cetretha	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_cippanhamm	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Cippanhamm	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_colneceaster	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Colneceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_corcach	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Corcach	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_dinefwr	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Dinefwr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_doreceaster	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Doreceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_druim_da_ethiar	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Druim da Ethiar	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_dun_att	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Dun Att	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_dun_foither	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Dun Foither	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_dun_patraic	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Dun Patraic	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_dun_sebuirgi	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Dun Sebuirgi	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_dyflin	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Dyflin	message_generic_news.png	vik_event_paganism	true	Ybor
