id	incident_key	payload_key	value
27278733	sw_rebellion_rioting_starts_vik_reg_bornais	TARGET	EVENT
27278734	sw_rebellion_rioting_starts_vik_reg_bornais	DAMAGE_BUILDING	MIN[40];MAX[90]
27278735	sw_rebellion_rioting_starts_vik_reg_cair_gwent	shield_rebellion_rioting	DURATION[10];GLOBAL
27278736	sw_rebellion_rioting_starts_vik_reg_cair_gwent	TARGET	EVENT
27278737	sw_rebellion_rioting_starts_vik_reg_cair_gwent	DAMAGE_BUILDING	MIN[40];MAX[90]
27278738	sw_rebellion_rioting_starts_vik_reg_caisil	shield_rebellion_rioting	DURATION[10];GLOBAL
27278739	sw_rebellion_rioting_starts_vik_reg_caisil	TARGET	EVENT
27278740	sw_rebellion_rioting_starts_vik_reg_caisil	DAMAGE_BUILDING	MIN[40];MAX[90]
27278741	sw_rebellion_rioting_starts_vik_reg_cantwaraburg	shield_rebellion_rioting	DURATION[10];GLOBAL
27278742	sw_rebellion_rioting_starts_vik_reg_cantwaraburg	TARGET	EVENT
27278743	sw_rebellion_rioting_starts_vik_reg_cantwaraburg	DAMAGE_BUILDING	MIN[40];MAX[90]
27278744	sw_rebellion_rioting_starts_vik_reg_carleol	shield_rebellion_rioting	DURATION[10];GLOBAL
27278745	sw_rebellion_rioting_starts_vik_reg_carleol	TARGET	EVENT
27278746	sw_rebellion_rioting_starts_vik_reg_carleol	DAMAGE_BUILDING	MIN[40];MAX[90]
27278747	sw_rebellion_rioting_starts_vik_reg_casteltoun	shield_rebellion_rioting	DURATION[10];GLOBAL
27278748	sw_rebellion_rioting_starts_vik_reg_casteltoun	TARGET	EVENT
27278749	sw_rebellion_rioting_starts_vik_reg_casteltoun	DAMAGE_BUILDING	MIN[40];MAX[90]
27278750	sw_rebellion_rioting_starts_vik_reg_cathair_commain	shield_rebellion_rioting	DURATION[10];GLOBAL
27278751	sw_rebellion_rioting_starts_vik_reg_cathair_commain	TARGET	EVENT
27278752	sw_rebellion_rioting_starts_vik_reg_cathair_commain	DAMAGE_BUILDING	MIN[40];MAX[90]
27278753	sw_rebellion_rioting_starts_vik_reg_ceaster	shield_rebellion_rioting	DURATION[10];GLOBAL
27278754	sw_rebellion_rioting_starts_vik_reg_ceaster	TARGET	EVENT
27278755	sw_rebellion_rioting_starts_vik_reg_ceaster	DAMAGE_BUILDING	MIN[40];MAX[90]
27278756	sw_rebellion_rioting_starts_vik_reg_cetretha	shield_rebellion_rioting	DURATION[10];GLOBAL
27278757	sw_rebellion_rioting_starts_vik_reg_cetretha	TARGET	EVENT
27278758	sw_rebellion_rioting_starts_vik_reg_cetretha	DAMAGE_BUILDING	MIN[40];MAX[90]
27278759	sw_rebellion_rioting_starts_vik_reg_cippanhamm	shield_rebellion_rioting	DURATION[10];GLOBAL
27278760	sw_rebellion_rioting_starts_vik_reg_cippanhamm	TARGET	EVENT
27278761	sw_rebellion_rioting_starts_vik_reg_cippanhamm	DAMAGE_BUILDING	MIN[40];MAX[90]
27278762	sw_rebellion_rioting_starts_vik_reg_colneceaster	shield_rebellion_rioting	DURATION[10];GLOBAL
27278763	sw_rebellion_rioting_starts_vik_reg_colneceaster	TARGET	EVENT
27278764	sw_rebellion_rioting_starts_vik_reg_colneceaster	DAMAGE_BUILDING	MIN[40];MAX[90]
27278765	sw_rebellion_rioting_starts_vik_reg_corcach	shield_rebellion_rioting	DURATION[10];GLOBAL
27278766	sw_rebellion_rioting_starts_vik_reg_corcach	TARGET	EVENT
27278767	sw_rebellion_rioting_starts_vik_reg_corcach	DAMAGE_BUILDING	MIN[40];MAX[90]
27278768	sw_rebellion_rioting_starts_vik_reg_dinefwr	shield_rebellion_rioting	DURATION[10];GLOBAL
27278769	sw_rebellion_rioting_starts_vik_reg_dinefwr	TARGET	EVENT
27278770	sw_rebellion_rioting_starts_vik_reg_dinefwr	DAMAGE_BUILDING	MIN[40];MAX[90]
27278771	sw_rebellion_rioting_starts_vik_reg_doreceaster	shield_rebellion_rioting	DURATION[10];GLOBAL
27278772	sw_rebellion_rioting_starts_vik_reg_doreceaster	TARGET	EVENT
27278773	sw_rebellion_rioting_starts_vik_reg_doreceaster	DAMAGE_BUILDING	MIN[40];MAX[90]
27278774	sw_rebellion_rioting_starts_vik_reg_druim_da_ethiar	shield_rebellion_rioting	DURATION[10];GLOBAL
27278775	sw_rebellion_rioting_starts_vik_reg_druim_da_ethiar	TARGET	EVENT
27278776	sw_rebellion_rioting_starts_vik_reg_druim_da_ethiar	DAMAGE_BUILDING	MIN[40];MAX[90]
27278777	sw_rebellion_rioting_starts_vik_reg_dun_att	shield_rebellion_rioting	DURATION[10];GLOBAL
27278778	sw_rebellion_rioting_starts_vik_reg_dun_att	TARGET	EVENT
27278779	sw_rebellion_rioting_starts_vik_reg_dun_att	DAMAGE_BUILDING	MIN[40];MAX[90]
27278780	sw_rebellion_rioting_starts_vik_reg_dun_foither	shield_rebellion_rioting	DURATION[10];GLOBAL
27278781	sw_rebellion_rioting_starts_vik_reg_dun_foither	TARGET	EVENT
27278782	sw_rebellion_rioting_starts_vik_reg_dun_foither	DAMAGE_BUILDING	MIN[40];MAX[90]
27278783	sw_rebellion_rioting_starts_vik_reg_dun_patraic	shield_rebellion_rioting	DURATION[10];GLOBAL
27278784	sw_rebellion_rioting_starts_vik_reg_dun_patraic	TARGET	EVENT
27278785	sw_rebellion_rioting_starts_vik_reg_dun_patraic	DAMAGE_BUILDING	MIN[40];MAX[90]
27278786	sw_rebellion_rioting_starts_vik_reg_dun_sebuirgi	shield_rebellion_rioting	DURATION[10];GLOBAL
27278787	sw_rebellion_rioting_starts_vik_reg_dun_sebuirgi	TARGET	EVENT
27278788	sw_rebellion_rioting_starts_vik_reg_dun_sebuirgi	DAMAGE_BUILDING	MIN[40];MAX[90]
27278789	sw_rebellion_rioting_starts_vik_reg_dyflin	shield_rebellion_rioting	DURATION[10];GLOBAL
27278790	sw_rebellion_rioting_starts_vik_reg_dyflin	TARGET	EVENT
27278791	sw_rebellion_rioting_starts_vik_reg_dyflin	DAMAGE_BUILDING	MIN[40];MAX[90]
27278792	sw_rebellion_rioting_starts_vik_reg_eidenburg	shield_rebellion_rioting	DURATION[10];GLOBAL
27278793	sw_rebellion_rioting_starts_vik_reg_eidenburg	TARGET	EVENT
27278794	sw_rebellion_rioting_starts_vik_reg_eidenburg	DAMAGE_BUILDING	MIN[40];MAX[90]
27278795	sw_rebellion_rioting_starts_vik_reg_eoferwic	shield_rebellion_rioting	DURATION[10];GLOBAL
27278796	sw_rebellion_rioting_starts_vik_reg_eoferwic	TARGET	EVENT
27278797	sw_rebellion_rioting_starts_vik_reg_eoferwic	DAMAGE_BUILDING	MIN[40];MAX[90]
27278798	sw_rebellion_rioting_starts_vik_reg_exanceaster	shield_rebellion_rioting	DURATION[10];GLOBAL
27278799	sw_rebellion_rioting_starts_vik_reg_exanceaster	TARGET	EVENT
27278800	sw_rebellion_rioting_starts_vik_reg_exanceaster	DAMAGE_BUILDING	MIN[40];MAX[90]
27278801	sw_rebellion_rioting_starts_vik_reg_gleawceaster	shield_rebellion_rioting	DURATION[10];GLOBAL
27278802	sw_rebellion_rioting_starts_vik_reg_gleawceaster	TARGET	EVENT
27278803	sw_rebellion_rioting_starts_vik_reg_gleawceaster	DAMAGE_BUILDING	MIN[40];MAX[90]
27278804	sw_rebellion_rioting_starts_vik_reg_grantabrycg	shield_rebellion_rioting	DURATION[10];GLOBAL
27278805	sw_rebellion_rioting_starts_vik_reg_grantabrycg	TARGET	EVENT
27278806	sw_rebellion_rioting_starts_vik_reg_grantabrycg	DAMAGE_BUILDING	MIN[40];MAX[90]
27278807	sw_rebellion_rioting_starts_vik_reg_grianan_aileach	shield_rebellion_rioting	DURATION[10];GLOBAL
27278808	sw_rebellion_rioting_starts_vik_reg_grianan_aileach	TARGET	EVENT
27278809	sw_rebellion_rioting_starts_vik_reg_grianan_aileach	DAMAGE_BUILDING	MIN[40];MAX[90]
27278810	sw_rebellion_rioting_starts_vik_reg_guvan	shield_rebellion_rioting	DURATION[10];GLOBAL
27278811	sw_rebellion_rioting_starts_vik_reg_guvan	TARGET	EVENT
27278812	sw_rebellion_rioting_starts_vik_reg_guvan	DAMAGE_BUILDING	MIN[40];MAX[90]
27278813	sw_rebellion_rioting_starts_vik_reg_haestingas	shield_rebellion_rioting	DURATION[10];GLOBAL
27278814	sw_rebellion_rioting_starts_vik_reg_haestingas	TARGET	EVENT
27278815	sw_rebellion_rioting_starts_vik_reg_haestingas	DAMAGE_BUILDING	MIN[40];MAX[90]
27278816	sw_rebellion_rioting_starts_vik_reg_hlymrekr	shield_rebellion_rioting	DURATION[10];GLOBAL
27278817	sw_rebellion_rioting_starts_vik_reg_hlymrekr	TARGET	EVENT
27278818	sw_rebellion_rioting_starts_vik_reg_hlymrekr	DAMAGE_BUILDING	MIN[40];MAX[90]
27278819	sw_rebellion_rioting_starts_vik_reg_inis_faithlenn	shield_rebellion_rioting	DURATION[10];GLOBAL
27278820	sw_rebellion_rioting_starts_vik_reg_inis_faithlenn	TARGET	EVENT
27278821	sw_rebellion_rioting_starts_vik_reg_inis_faithlenn	DAMAGE_BUILDING	MIN[40];MAX[90]
27278822	sw_rebellion_rioting_starts_vik_reg_ioua	shield_rebellion_rioting	DURATION[10];GLOBAL
27278823	sw_rebellion_rioting_starts_vik_reg_ioua	TARGET	EVENT
27278824	sw_rebellion_rioting_starts_vik_reg_ioua	DAMAGE_BUILDING	MIN[40];MAX[90]
27278825	sw_rebellion_rioting_starts_vik_reg_lindcylne	shield_rebellion_rioting	DURATION[10];GLOBAL
27278826	sw_rebellion_rioting_starts_vik_reg_lindcylne	TARGET	EVENT
27278827	sw_rebellion_rioting_starts_vik_reg_lindcylne	DAMAGE_BUILDING	MIN[40];MAX[90]
27278828	sw_rebellion_rioting_starts_vik_reg_loidis	shield_rebellion_rioting	DURATION[10];GLOBAL
27278829	sw_rebellion_rioting_starts_vik_reg_loidis	TARGET	EVENT
27278830	sw_rebellion_rioting_starts_vik_reg_loidis	DAMAGE_BUILDING	MIN[40];MAX[90]
27278831	sw_rebellion_rioting_starts_vik_reg_lunden	shield_rebellion_rioting	DURATION[10];GLOBAL
27278832	sw_rebellion_rioting_starts_vik_reg_lunden	TARGET	EVENT
27278833	sw_rebellion_rioting_starts_vik_reg_lunden	DAMAGE_BUILDING	MIN[40];MAX[90]
27278834	sw_rebellion_rioting_starts_vik_reg_mameceaster	shield_rebellion_rioting	DURATION[10];GLOBAL
27278835	sw_rebellion_rioting_starts_vik_reg_mameceaster	TARGET	EVENT
27278836	sw_rebellion_rioting_starts_vik_reg_mameceaster	DAMAGE_BUILDING	MIN[40];MAX[90]
27278837	sw_rebellion_rioting_starts_vik_reg_nas	shield_rebellion_rioting	DURATION[10];GLOBAL
27278838	sw_rebellion_rioting_starts_vik_reg_nas	TARGET	EVENT
27278839	sw_rebellion_rioting_starts_vik_reg_nas	DAMAGE_BUILDING	MIN[40];MAX[90]
27278840	sw_rebellion_rioting_starts_vik_reg_northhamtun	shield_rebellion_rioting	DURATION[10];GLOBAL
27278841	sw_rebellion_rioting_starts_vik_reg_northhamtun	TARGET	EVENT
27278842	sw_rebellion_rioting_starts_vik_reg_northhamtun	DAMAGE_BUILDING	MIN[40];MAX[90]
27278843	sw_rebellion_rioting_starts_vik_reg_northwic	shield_rebellion_rioting	DURATION[10];GLOBAL
27278844	sw_rebellion_rioting_starts_vik_reg_northwic	TARGET	EVENT
27278845	sw_rebellion_rioting_starts_vik_reg_northwic	DAMAGE_BUILDING	MIN[40];MAX[90]
27278846	sw_rebellion_rioting_starts_vik_reg_rath_cruachan	shield_rebellion_rioting	DURATION[10];GLOBAL
27278847	sw_rebellion_rioting_starts_vik_reg_rath_cruachan	TARGET	EVENT
27278848	sw_rebellion_rioting_starts_vik_reg_rath_cruachan	DAMAGE_BUILDING	MIN[40];MAX[90]
27278849	sw_rebellion_rioting_starts_vik_reg_rendlesham	shield_rebellion_rioting	DURATION[10];GLOBAL
27278850	sw_rebellion_rioting_starts_vik_reg_rendlesham	TARGET	EVENT
27278851	sw_rebellion_rioting_starts_vik_reg_rendlesham	DAMAGE_BUILDING	MIN[40];MAX[90]
27278852	sw_rebellion_rioting_starts_vik_reg_scoan	shield_rebellion_rioting	DURATION[10];GLOBAL
27278853	sw_rebellion_rioting_starts_vik_reg_scoan	TARGET	EVENT
27278854	sw_rebellion_rioting_starts_vik_reg_scoan	DAMAGE_BUILDING	MIN[40];MAX[90]
27278855	sw_rebellion_rioting_starts_vik_reg_seolesigge	shield_rebellion_rioting	DURATION[10];GLOBAL
27278856	sw_rebellion_rioting_starts_vik_reg_seolesigge	TARGET	EVENT
27278857	sw_rebellion_rioting_starts_vik_reg_seolesigge	DAMAGE_BUILDING	MIN[40];MAX[90]
27278858	sw_rebellion_rioting_starts_vik_reg_snotingaham	shield_rebellion_rioting	DURATION[10];GLOBAL
27278859	sw_rebellion_rioting_starts_vik_reg_snotingaham	TARGET	EVENT
27278860	sw_rebellion_rioting_starts_vik_reg_snotingaham	DAMAGE_BUILDING	MIN[40];MAX[90]
27278861	sw_rebellion_rioting_starts_vik_reg_steanford	shield_rebellion_rioting	DURATION[10];GLOBAL
27278862	sw_rebellion_rioting_starts_vik_reg_steanford	TARGET	EVENT
27278863	sw_rebellion_rioting_starts_vik_reg_steanford	DAMAGE_BUILDING	MIN[40];MAX[90]
27278864	sw_rebellion_rioting_starts_vik_reg_tamworthige	shield_rebellion_rioting	DURATION[10];GLOBAL
27278865	sw_rebellion_rioting_starts_vik_reg_tamworthige	TARGET	EVENT
27278866	sw_rebellion_rioting_starts_vik_reg_tamworthige	DAMAGE_BUILDING	MIN[40];MAX[90]
27278867	sw_rebellion_rioting_starts_vik_reg_tintagol	shield_rebellion_rioting	DURATION[10];GLOBAL
27278868	sw_rebellion_rioting_starts_vik_reg_tintagol	TARGET	EVENT
27278869	sw_rebellion_rioting_starts_vik_reg_tintagol	DAMAGE_BUILDING	MIN[40];MAX[90]
27278870	sw_rebellion_rioting_starts_vik_reg_tor_in_duine	shield_rebellion_rioting	DURATION[10];GLOBAL
27278871	sw_rebellion_rioting_starts_vik_reg_tor_in_duine	TARGET	EVENT
27278872	sw_rebellion_rioting_starts_vik_reg_tor_in_duine	DAMAGE_BUILDING	MIN[40];MAX[90]
27278873	sw_rebellion_rioting_starts_vik_reg_vedrafjordr	shield_rebellion_rioting	DURATION[10];GLOBAL
27278874	sw_rebellion_rioting_starts_vik_reg_vedrafjordr	TARGET	EVENT
27278875	sw_rebellion_rioting_starts_vik_reg_vedrafjordr	DAMAGE_BUILDING	MIN[40];MAX[90]
27278876	sw_rebellion_rioting_starts_vik_reg_veisafjordr	shield_rebellion_rioting	DURATION[10];GLOBAL
27278877	sw_rebellion_rioting_starts_vik_reg_veisafjordr	TARGET	EVENT
27278878	sw_rebellion_rioting_starts_vik_reg_veisafjordr	DAMAGE_BUILDING	MIN[40];MAX[90]
27278879	sw_rebellion_rioting_starts_vik_reg_waerincwicum	shield_rebellion_rioting	DURATION[10];GLOBAL
27278880	sw_rebellion_rioting_starts_vik_reg_waerincwicum	TARGET	EVENT
27278881	sw_rebellion_rioting_starts_vik_reg_waerincwicum	DAMAGE_BUILDING	MIN[40];MAX[90]
27278882	sw_rebellion_rioting_starts_vik_reg_werham	shield_rebellion_rioting	DURATION[10];GLOBAL
27278883	sw_rebellion_rioting_starts_vik_reg_werham	TARGET	EVENT
27278884	sw_rebellion_rioting_starts_vik_reg_werham	DAMAGE_BUILDING	MIN[40];MAX[90]
27278885	sw_rebellion_rioting_starts_vik_reg_wintanceaster	shield_rebellion_rioting	DURATION[10];GLOBAL
27278886	sw_rebellion_rioting_starts_vik_reg_wintanceaster	TARGET	EVENT
27278887	sw_rebellion_rioting_starts_vik_reg_wintanceaster	DAMAGE_BUILDING	MIN[40];MAX[90]
27278888	sw_rebellion_subsides_vik_reg_aberffro	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278889	sw_rebellion_subsides_vik_reg_aberteifi	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278890	sw_rebellion_subsides_vik_reg_achadh_bo	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278891	sw_rebellion_subsides_vik_reg_aethelingaeg	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278892	sw_rebellion_subsides_vik_reg_airchardan	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278893	sw_rebellion_subsides_vik_reg_bebbanburg	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278894	sw_rebellion_subsides_vik_reg_blascona	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278895	sw_rebellion_subsides_vik_reg_bornais	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278896	sw_rebellion_subsides_vik_reg_cair_gwent	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278897	sw_rebellion_subsides_vik_reg_caisil	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278898	sw_rebellion_subsides_vik_reg_cantwaraburg	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278899	sw_rebellion_subsides_vik_reg_carleol	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278900	sw_rebellion_subsides_vik_reg_casteltoun	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278901	sw_rebellion_subsides_vik_reg_cathair_commain	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278902	sw_rebellion_subsides_vik_reg_ceaster	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278903	sw_rebellion_subsides_vik_reg_cetretha	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278904	sw_rebellion_subsides_vik_reg_cippanhamm	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278905	sw_rebellion_subsides_vik_reg_colneceaster	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278906	sw_rebellion_subsides_vik_reg_corcach	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278907	sw_rebellion_subsides_vik_reg_dinefwr	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278908	sw_rebellion_subsides_vik_reg_doreceaster	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278909	sw_rebellion_subsides_vik_reg_druim_da_ethiar	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278910	sw_rebellion_subsides_vik_reg_dun_att	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278911	sw_rebellion_subsides_vik_reg_dun_foither	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278912	sw_rebellion_subsides_vik_reg_dun_patraic	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278913	sw_rebellion_subsides_vik_reg_dun_sebuirgi	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278914	sw_rebellion_subsides_vik_reg_dyflin	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278915	sw_rebellion_subsides_vik_reg_eidenburg	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278916	sw_rebellion_subsides_vik_reg_eoferwic	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278917	sw_rebellion_subsides_vik_reg_exanceaster	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278918	sw_rebellion_subsides_vik_reg_gleawceaster	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278919	sw_rebellion_subsides_vik_reg_grantabrycg	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278920	sw_rebellion_subsides_vik_reg_grianan_aileach	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278921	sw_rebellion_subsides_vik_reg_guvan	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278922	sw_rebellion_subsides_vik_reg_haestingas	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278923	sw_rebellion_subsides_vik_reg_hlymrekr	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278924	sw_rebellion_subsides_vik_reg_inis_faithlenn	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278925	sw_rebellion_subsides_vik_reg_ioua	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278926	sw_rebellion_subsides_vik_reg_lindcylne	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278927	sw_rebellion_subsides_vik_reg_loidis	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278928	sw_rebellion_subsides_vik_reg_lunden	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278929	sw_rebellion_subsides_vik_reg_mameceaster	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278930	sw_rebellion_subsides_vik_reg_nas	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278931	sw_rebellion_subsides_vik_reg_northhamtun	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278932	sw_rebellion_subsides_vik_reg_northwic	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278933	sw_rebellion_subsides_vik_reg_rath_cruachan	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278934	sw_rebellion_subsides_vik_reg_rendlesham	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278935	sw_rebellion_subsides_vik_reg_scoan	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278936	sw_rebellion_subsides_vik_reg_seolesigge	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278937	sw_rebellion_subsides_vik_reg_snotingaham	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278938	sw_rebellion_subsides_vik_reg_steanford	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278939	sw_rebellion_subsides_vik_reg_tamworthige	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278940	sw_rebellion_subsides_vik_reg_tintagol	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278941	sw_rebellion_subsides_vik_reg_tor_in_duine	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278942	sw_rebellion_subsides_vik_reg_vedrafjordr	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278943	sw_rebellion_subsides_vik_reg_veisafjordr	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278944	sw_rebellion_subsides_vik_reg_waerincwicum	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278945	sw_rebellion_subsides_vik_reg_werham	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278946	sw_rebellion_subsides_vik_reg_wintanceaster	TEXT_DISPLAY	LOOKUP[sw_riot_ends]
27278947	sw_resupply_governor_vik_reg_aberffro	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278948	sw_resupply_governor_vik_reg_aberteifi	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278949	sw_resupply_governor_vik_reg_achadh_bo	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278950	sw_resupply_governor_vik_reg_aethelingaeg	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278951	sw_resupply_governor_vik_reg_airchardan	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278952	sw_resupply_governor_vik_reg_bebbanburg	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278953	sw_resupply_governor_vik_reg_blascona	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278954	sw_resupply_governor_vik_reg_bornais	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278955	sw_resupply_governor_vik_reg_cair_gwent	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278956	sw_resupply_governor_vik_reg_caisil	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278957	sw_resupply_governor_vik_reg_cantwaraburg	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278958	sw_resupply_governor_vik_reg_carleol	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278959	sw_resupply_governor_vik_reg_casteltoun	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278960	sw_resupply_governor_vik_reg_cathair_commain	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278961	sw_resupply_governor_vik_reg_ceaster	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278962	sw_resupply_governor_vik_reg_cetretha	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278963	sw_resupply_governor_vik_reg_cippanhamm	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278964	sw_resupply_governor_vik_reg_colneceaster	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278965	sw_resupply_governor_vik_reg_corcach	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278966	sw_resupply_governor_vik_reg_dinefwr	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278967	sw_resupply_governor_vik_reg_doreceaster	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278968	sw_resupply_governor_vik_reg_druim_da_ethiar	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278969	sw_resupply_governor_vik_reg_dun_att	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278970	sw_resupply_governor_vik_reg_dun_foither	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278971	sw_resupply_governor_vik_reg_dun_patraic	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278972	sw_resupply_governor_vik_reg_dun_sebuirgi	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278973	sw_resupply_governor_vik_reg_dyflin	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278974	sw_resupply_governor_vik_reg_eidenburg	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278975	sw_resupply_governor_vik_reg_eoferwic	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278976	sw_resupply_governor_vik_reg_exanceaster	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278977	sw_resupply_governor_vik_reg_gleawceaster	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278978	sw_resupply_governor_vik_reg_grantabrycg	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278979	sw_resupply_governor_vik_reg_grianan_aileach	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278980	sw_resupply_governor_vik_reg_guvan	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278981	sw_resupply_governor_vik_reg_haestingas	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278982	sw_resupply_governor_vik_reg_hlymrekr	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278983	sw_resupply_governor_vik_reg_inis_faithlenn	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278984	sw_resupply_governor_vik_reg_ioua	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278985	sw_resupply_governor_vik_reg_lindcylne	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278986	sw_resupply_governor_vik_reg_loidis	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278987	sw_resupply_governor_vik_reg_lunden	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278988	sw_resupply_governor_vik_reg_mameceaster	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278989	sw_resupply_governor_vik_reg_nas	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278990	sw_resupply_governor_vik_reg_northhamtun	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278991	sw_resupply_governor_vik_reg_northwic	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278992	sw_resupply_governor_vik_reg_rath_cruachan	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
27278993	sw_resupply_governor_vik_reg_rendlesham	TEXT_DISPLAY	LOOKUP[sw_resupply_1]
